code_insee,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,loyer_m2,nb_audioprothesistes_2022,nb_audioprothesistes_2026,nb_orl_liberaux_2026,lat,lon,dist_audio_km,score_v2,sans_audio_5k,prioritaire_v2,apl,equipee
50099,Carentan-les-Marais,28 - Normandie,10218,27.91,23980.0,9.58784260662533,0.0,6,0,49.3204715,-1.23311705,0.0,28756.68953878777,False,False,49.35372006623275,1
50487,Saint-James,28 - Normandie,5018,28.85,23940.0,8.30990438920164,0.0,1,0,48.51708359999999,-1.3703924888888888,0.0,30457.83699964708,False,False,105.85688816490315,1
51030,Aÿ-Champagne,44 - Grand Est,5103,28.8,27400.0,9.77760749496005,0.0,0,0,49.05220403361344,4.0398507563025206,7.4,32777.63363160099,True,True,74.94305865788752,0
51055,Bétheny,44 - Grand Est,6975,26.07,27710.0,13.8758638058857,0.0,0,0,49.29553416666668,4.060204,5.0,31825.251745956783,True,True,70.98593630303125,0
51649,Vitry-le-François,44 - Grand Est,10996,25.31,19670.0,8.61093002165788,0.0,4,0,48.73175441860465,4.591202325581396,0.0,30789.661953588275,False,False,45.90501331062495,1
53062,Château-Gontier-sur-Mayenne,52 - Pays de la Loire,16584,29.44,25180.0,9.69384014809739,0.0,4,1,47.8296106122449,-0.741579693877551,0.0,29747.474385099587,False,False,78.4031037268131,1
54257,Heillecourt,44 - Grand Est,5414,29.26,30980.0,12.3977427837118,0.0,0,0,48.648390967741925,6.196585806451614,1.9,31335.63423949317,True,False,104.92479121020352,0
54280,Jœuf,44 - Grand Est,6392,26.72,20910.0,9.32994238938831,0.0,0,0,49.2327097368421,6.0117978947368425,4.5,32636.9014654124,True,True,66.68865907203516,0
54300,Laneuveville-devant-Nancy,44 - Grand Est,6630,16.83,26000.0,11.1337753273191,0.0,0,0,48.64721958904109,6.239174109589041,3.3,29799.850435834083,True,False,105.4322575066576,0
54318,Liverdun,44 - Grand Est,5580,22.79,27740.0,10.3398961901785,0.0,0,0,48.75552009174312,6.049840458715596,5.0,31303.71941902702,True,False,86.49675047652295,0
54323,Longwy,44 - Grand Est,15679,18.43,21120.0,13.0228807750854,0.0,2,0,49.52078042553192,5.767556170212767,0.0,31147.89239558657,False,False,30.95598009348605,1
54339,Malzéville,44 - Grand Est,7820,21.82,26330.0,11.2995110475411,0.0,0,0,48.72230871794872,6.187710000000001,2.2,29927.17327383472,True,False,106.72598645249478,0
54439,Pulnoy,44 - Grand Est,5099,24.52,27530.0,15.0405450518488,0.0,0,0,48.702932,6.267274333333334,2.6,30733.336842512304,True,False,103.86070554616734,0
54498,Seichamps,44 - Grand Est,5165,25.72,27780.0,12.9015370304265,0.0,0,0,48.71582028571429,6.269845714285713,2.9,30898.433469599862,True,False,100.3265976589274,0
54547,Vandœuvre-lès-Nancy,44 - Grand Est,29942,17.84,20710.0,11.7983861114972,0.0,6,2,48.65550232142856,6.159681428571429,0.0,30453.25469419161,False,False,106.36010172800646,1
56008,Baden,53 - Bretagne,5086,33.73,31260.0,12.4672507417756,0.0,0,0,47.60461899280576,-2.9111320143884893,3.9,32628.985161236666,True,True,97.5212095075472,0
56023,Brech,53 - Bretagne,7052,21.52,27820.0,11.9519068562919,0.0,0,0,47.71091859504132,-3.0248346280991734,5.7,31564.71651225763,True,False,104.55235356493873,0
56036,Caudan,53 - Bretagne,7206,26.22,27520.0,12.927122259665,0.0,0,0,47.812498080000005,-3.3358918399999995,4.7,31640.359342002903,True,False,87.05549908840565,0
56053,Elven,53 - Bretagne,6651,17.42,26170.0,11.177309357699,0.0,1,0,47.73237333333333,-2.594496326530612,0.0,29533.263893973737,False,False,97.2389598117258,1
56067,Grand-Champ,53 - Bretagne,5929,20.72,27070.0,11.9414885882286,0.0,1,0,47.758040533333336,-2.8542113333333337,0.0,29914.45465008484,False,False,98.00020240051282,1
56090,Inzinzac-Lochrist,53 - Bretagne,6691,21.3,26040.0,12.667728153189,0.0,0,0,47.85999077519379,-3.254023333333333,6.1,31456.066500445428,True,False,78.96742165847286,0
56094,Kervignac,53 - Bretagne,7204,17.93,28090.0,12.0304056881099,0.0,1,0,47.76827418367348,-3.251400306122449,0.0,30040.290299944325,False,False,97.6406700615706,1
56158,Plescop,53 - Bretagne,6362,19.48,27710.0,12.8402534231369,0.0,2,0,47.69984524390244,-2.828342073170732,0.0,29217.65989570405,False,False,115.53075497593944,1
56164,Ploeren,53 - Bretagne,6790,20.84,29350.0,12.2917453451032,0.0,1,0,47.65864388888889,-2.8456791666666668,0.0,30470.346100580333,False,False,112.96016322909236,1
56176,Pluneret,53 - Bretagne,6262,21.1,27220.0,12.4622595797234,0.0,3,0,47.67972434426229,-2.9485068032786885,0.0,28856.52406235657,False,False,106.8437831881622,1
56193,Riantec,53 - Bretagne,5865,29.58,26110.0,12.6803731152083,0.0,0,0,47.71503024390244,-3.3006171951219514,2.8,30971.06422561857,True,False,93.68646563738454,0
56248,Surzur,53 - Bretagne,5211,23.1,28000.0,12.3163702573699,0.0,1,0,47.56364940366973,-2.6257344495412847,0.0,30186.68537255985,False,False,93.16731400034892,1
57012,Algrange,44 - Grand Est,5802,21.72,23920.0,12.2510380894203,0.0,0,0,49.36452636363637,6.04589,4.0,30894.319323086955,True,False,49.99436446971758,0
57038,Audun-le-Tiche,44 - Grand Est,7356,17.38,29290.0,15.4856662039014,0.0,0,0,49.46556564705882,5.959020705882352,2.4,30256.29366723361,True,False,39.23155629008679,0
57058,Behren-lès-Forbach,44 - Grand Est,6166,22.12,17470.0,8.95506921910945,0.0,0,0,49.16654351351351,6.947886486486486,4.1,33362.56372481574,True,True,55.60432105223208,0
57097,Boulay-Moselle,44 - Grand Est,5434,21.43,24880.0,11.3273354117443,0.0,3,0,49.17494277777779,6.495604444444444,0.0,28461.52619570177,False,False,63.084036468665786,1
57207,Farébersviller,44 - Grand Est,5224,19.42,18300.0,8.79870552977951,0.0,1,0,49.11844162162161,6.862364054054054,0.0,31813.99862261735,False,False,62.97671425484411,1
57221,Florange,44 - Grand Est,12035,19.38,24030.0,12.7712795719453,0.0,0,0,49.328634418604665,6.1194751162790695,2.2,29960.90407296247,True,False,54.93172023438782,0
57269,Guénange,44 - Grand Est,8083,19.01,24940.0,13.4360120410435,0.0,0,0,49.29675640625,6.206006718749999,4.4,30454.96923007261,True,False,62.240265730108895,0
57323,Hettange-Grande,44 - Grand Est,7772,16.26,36690.0,16.2974975009098,0.0,0,0,49.41859206349208,6.152445396825398,5.2,32487.08468455747,True,True,34.57660975005591,0
57332,Hombourg-Haut,44 - Grand Est,5976,26.33,21870.0,8.33118535574556,0.0,0,0,49.12758714285714,6.775048571428571,3.1,31600.233828608714,True,False,63.37706779795849,0
57336,L'Hôpital,44 - Grand Est,5183,19.96,22870.0,9.11254771171228,0.0,0,0,49.15567522727274,6.730551363636365,3.1,30603.211839516956,True,False,68.13346847742152,0
57443,Marange-Silvange,44 - Grand Est,6539,17.22,27000.0,13.1867558946148,0.0,0,0,49.21818076923076,6.113086666666667,2.7,29867.74898335528,True,False,67.39077639770852,0
57474,Mondelange,44 - Grand Est,5699,19.72,24940.0,14.4377469581162,0.0,1,0,49.26420064516129,6.172702580645163,0.0,29598.887237107057,False,False,68.27131024927584,1
57487,Moulins-lès-Metz,44 - Grand Est,5265,24.54,27680.0,13.3052069666418,0.0,0,0,49.09256738095237,6.111245000000001,3.2,30906.825223011016,True,False,70.14406746018707,0
57491,Moyeuvre-Grande,44 - Grand Est,7311,21.2,22540.0,10.0925186946354,0.0,0,0,49.251674729729736,6.033239324324324,4.2,31363.46788674396,True,False,68.10626304916995,0
57537,Petite-Rosselle,44 - Grand Est,6171,20.13,22620.0,8.60352562052323,0.0,0,0,49.20714,6.857908437500001,3.3,30777.94881979225,True,False,60.54753681392994,0
57591,Rombas,44 - Grand Est,9371,20.99,22920.0,11.238700631946,0.0,0,0,49.2436849122807,6.09165403508772,0.9,29945.09542016933,True,False,67.2194928440533,0
57683,Uckange,44 - Grand Est,7021,18.2,21300.0,13.4117318981025,0.0,0,0,49.30532733333334,6.149434888888888,4.7,31933.100629457196,True,True,63.054591622200654,0
57751,Woippy,44 - Grand Est,14967,15.65,19490.0,12.9373234767738,0.0,0,0,49.16214721311475,6.159143278688526,4.5,32338.22801302364,True,True,74.03698321172631,0
58303,Varennes-Vauzelles,27 - Bourgogne-Franche-Comté,9146,33.7,25060.0,9.73409234699625,0.0,0,0,47.03813544554456,3.139440594059406,5.8,32276.75998525803,True,True,70.23624910999648,0
59008,Aniche,32 - Hauts-de-France,9963,14.86,20060.0,9.40118648850909,0.0,1,0,50.33171326086957,3.258864347826086,0.0,31578.80995847039,False,False,78.2175630697259,1
59011,Annœullin,32 - Hauts-de-France,10847,16.47,26210.0,11.8374847976392,0.0,3,0,50.523373125,2.9284097916666667,0.0,28514.93358471757,False,False,100.73400128663415,1
59028,Auby,32 - Hauts-de-France,7083,18.01,20870.0,10.2626612906137,0.0,0,0,50.41368178571429,3.0623408928571427,1.6,30675.98919706105,True,False,80.77427011385271,0
59032,Aulnoy-lez-Valenciennes,32 - Hauts-de-France,7080,18.75,21550.0,10.1801639560233,0.0,3,0,50.32471894736842,3.5372831578947364,0.0,29570.985649188715,False,False,77.6165699326142,1
59044,Baisieux,32 - Hauts-de-France,5545,16.08,29280.0,12.9841681600948,0.0,1,0,50.613769814814816,3.237512037037037,0.0,29779.41980209017,False,False,86.17405332200924,1
59052,Bauvin,32 - Hauts-de-France,5249,19.6,24930.0,11.1071053659266,0.0,0,0,50.51650055555555,2.8929805555555554,2.6,29656.174181362472,True,False,97.4594088821582,0
59079,Beuvrages,32 - Hauts-de-France,6796,16.87,19030.0,10.7843388983851,0.0,0,0,50.3884873076923,3.503421153846154,1.4,31239.635374312857,True,False,65.73993730370485,0
59112,Bruay-sur-l'Escaut,32 - Hauts-de-France,11644,16.16,19440.0,10.2740551232141,0.0,0,0,50.394738085106376,3.5408417021276604,2.4,31406.497551918725,True,False,69.69693191370243,0
59131,Cappelle-la-Grande,32 - Hauts-de-France,7839,17.99,23460.0,10.7823102279946,0.0,0,0,50.994761,2.3703773333333333,2.8,30157.012802328216,True,False,81.20167228654901,0
59143,La Chapelle-d'Armentières,32 - Hauts-de-France,8754,18.82,26610.0,13.2379001380318,0.0,0,0,50.66557188679245,2.8945120754716984,2.9,30061.39160102902,True,False,92.09399743258837,0
59153,Condé-sur-l'Escaut,32 - Hauts-de-France,9253,20.41,18400.0,12.0657761310355,0.0,4,0,50.459933623188405,3.605752608695652,0.0,30885.72319500593,False,False,47.59309540848196,1
59165,Cuincy,32 - Hauts-de-France,6467,22.37,25490.0,10.9337489169259,0.0,0,0,50.374643600000006,3.0360232,3.1,30181.04544128336,True,False,71.16717497583542,0
59179,Douchy-les-Mines,32 - Hauts-de-France,10109,17.96,19780.0,9.13037794000272,0.0,1,0,50.29861649122807,3.3873566666666663,0.0,32015.56385886104,False,False,74.35466454350434,1
59202,Erquinghem-Lys,32 - Hauts-de-France,5341,17.11,25920.0,13.5266926382469,0.0,0,0,50.670969444444445,2.8385119444444444,3.3,29936.31534364438,True,False,88.74852693819797,0
59205,Escaudain,32 - Hauts-de-France,9039,16.75,19690.0,10.1477308253818,0.0,1,0,50.3355953125,3.34240890625,0.0,31783.652879730813,False,False,75.4041101299069,1
59225,Feignies,32 - Hauts-de-France,6703,18.73,21780.0,10.3882020453268,0.0,2,0,50.293484186046506,3.910508139534884,0.0,29892.722991394392,False,False,53.80703253336067,1
59227,Fenain,32 - Hauts-de-France,5441,18.24,22250.0,10.8468079842359,0.0,0,0,50.36186117647059,3.300769607843137,2.1,30372.391680683773,True,False,73.37092347914802,0
59230,Ferrière-la-Grande,32 - Hauts-de-France,5131,19.89,21330.0,10.3704489532469,0.0,0,0,50.246012982456136,3.991449122807017,3.0,31235.59607830835,True,False,51.196632521144856,0
59234,Flers-en-Escrebieux,32 - Hauts-de-France,5424,18.06,21660.0,10.3534586015511,0.0,2,0,50.40153985915494,3.0492854929577464,0.0,29738.511938694646,False,False,76.70269897082561,1
59239,Flines-lez-Raches,32 - Hauts-de-France,5745,18.73,26580.0,10.8826306551364,0.0,0,0,50.42043047619047,3.1777190476190467,5.5,30943.414244821462,True,False,86.84391361861016,0
59253,Fresnes-sur-Escaut,32 - Hauts-de-France,7354,17.34,20160.0,11.9049945522329,0.0,0,0,50.43235360655738,3.578302950819672,3.6,31781.068936639043,True,True,60.379310835451896,0
59268,La Gorgue,32 - Hauts-de-France,5616,19.06,24600.0,10.9539363854018,0.0,1,0,50.630367567567575,2.7354281081081084,0.0,29464.18289639022,False,False,74.39027086664689,1
59279,Halluin,32 - Hauts-de-France,20715,16.32,23950.0,12.4388663497261,0.0,2,0,50.77368090909092,3.1240949090909096,0.0,30265.702971649123,False,False,71.20284936458705,1
59291,Hautmont,32 - Hauts-de-France,14152,17.99,18300.0,10.1539706037429,0.0,0,0,50.245746935483865,3.9188425806451614,2.9,32250.718068762155,True,True,56.14806661805631,0
59299,Hem,32 - Hauts-de-France,18582,19.48,25750.0,14.3012079164787,0.0,3,0,50.65456921875,3.191484375,0.0,29404.313506744307,False,False,87.22330436060987,1
59317,Houplines,32 - Hauts-de-France,7921,16.51,24980.0,11.8753471858646,0.0,0,0,50.68357576271186,2.92224,2.9,29504.1915429216,True,False,93.41438937945118,0
59327,Lallaing,32 - Hauts-de-France,6287,23.27,20880.0,10.7960411167676,0.0,0,0,50.38596454545455,3.169205,2.1,31422.063002961044,True,False,72.1867368585758,0
59359,Loon-Plage,32 - Hauts-de-France,5952,17.66,24560.0,10.9309607641778,0.0,1,0,51.00418057142858,2.208357809523809,0.0,29400.882150773326,False,False,87.09419073156144,1
59365,Louvroil,32 - Hauts-de-France,6294,16.65,16460.0,10.276065994575,0.0,1,0,50.25830307692307,3.9540794871794858,0.0,32547.28581159157,False,False,49.65762113562875,1
59378,Marcq-en-Barœul,32 - Hauts-de-France,40184,20.38,33330.0,15.2854022113512,0.0,6,1,50.675495,3.1034992045454546,0.0,30612.71174503334,False,False,102.52259038487398,1
59410,Mons-en-Barœul,32 - Hauts-de-France,21105,15.52,21770.0,14.0852894429124,0.0,1,0,50.64305222222223,3.107232962962963,0.0,33296.26266809114,False,False,103.2623096313388,1
59452,Ostricourt,32 - Hauts-de-France,6097,16.18,21160.0,10.9175624271058,0.0,0,0,50.45650599999999,3.031265555555556,2.8,30887.212644638017,True,False,92.33704731205326,0
59456,Pecquencourt,32 - Hauts-de-France,6092,17.68,19880.0,11.2127773797198,0.0,1,0,50.37701803921567,3.220227843137254,0.0,31304.537050048693,False,False,68.85461644258707,1
59484,Quiévrechain,32 - Hauts-de-France,5949,17.61,18600.0,12.6480069554033,0.0,2,0,50.39456125,3.66113725,0.0,31086.44228668523,False,False,60.46805494973065,1
59491,Raismes,32 - Hauts-de-France,12199,18.42,20000.0,10.8984782292577,0.0,1,0,50.40409701923076,3.479688653846154,0.0,32460.070645179883,False,False,68.91741292904966,1
59509,Roost-Warendin,32 - Hauts-de-France,5956,21.19,23390.0,10.2626612906137,0.0,2,0,50.41373150943396,3.1010673584905657,0.0,29420.728895867644,False,False,83.40638519325245,1
59524,Sainghin-en-Weppes,32 - Hauts-de-France,5638,18.65,27820.0,12.7791218790338,0.0,0,0,50.55765085106382,2.895109787234042,3.2,30313.96653238931,True,False,96.6654578991409,0
59544,Saint-Saulve,32 - Hauts-de-France,10947,21.94,24410.0,11.9778696020353,0.0,1,6,50.37770499999999,3.560933035714285,0.0,32552.1602124654,False,False,67.10105255715287,1
59553,Santes,32 - Hauts-de-France,5652,20.22,29810.0,13.7185359061422,0.0,0,0,50.59164744680852,2.9573068085106384,2.2,30438.01036646369,True,False,103.22041128599108,0
59586,Templeuve-en-Pévèle,32 - Hauts-de-France,7202,19.03,29670.0,13.5008916406097,0.0,3,0,50.53053378378379,3.172182027027027,0.0,29158.75099784172,False,False,91.75815373608064,1
59588,Téteghem-Coudekerque-Village,32 - Hauts-de-France,8247,22.07,29680.0,12.5857952350522,0.0,0,0,51.00972552941177,2.441920823529412,3.5,31076.538565583724,True,False,75.0795783638959,0
59603,Trith-Saint-Léger,32 - Hauts-de-France,6019,19.4,22480.0,11.2364985688232,0.0,0,0,50.3296530952381,3.491379047619047,2.5,30581.31076764258,True,False,81.22331348860544,0
59616,Vieux-Condé,32 - Hauts-de-France,10617,18.18,20530.0,12.1477523360082,0.0,0,0,50.47107310810811,3.564447027027028,2.5,31310.09240999189,True,False,50.11852572386566,0
59632,Wallers,32 - Hauts-de-France,5633,19.87,22860.0,10.639120566236,0.0,1,0,50.37620980952381,3.3885904761904766,0.0,30223.881104739296,False,False,77.53813700825395,1
59654,Waziers,32 - Hauts-de-France,7266,15.79,18410.0,10.061969665469,0.0,0,0,50.38405965517241,3.1137017241379303,1.2,31261.926576388512,True,False,74.61166462163094,0
59656,Wervicq-Sud,32 - Hauts-de-France,5426,17.26,26770.0,13.4629901233948,0.0,1,0,50.758969534883725,3.0514455813953485,0.0,29503.187778816173,False,False,77.40214684344585,1
60282,Gouvieux,32 - Hauts-de-France,8867,23.72,35830.0,17.4750005115226,0.0,1,0,49.19034980769232,2.4168930769230768,0.0,32458.88624456952,False,False,58.30867665813439,1
60338,Lacroix-Saint-Ouen,32 - Hauts-de-France,5415,20.87,27760.0,13.541349557405,0.0,3,0,49.35890333333334,2.7781925000000007,0.0,28912.709257072947,False,False,100.0718840081038,1
60346,Lamorlaye,32 - Hauts-de-France,9082,24.54,37350.0,17.7676190955916,0.0,1,0,49.15902596491228,2.4232068421052637,0.0,32838.90298985341,False,False,62.45944206458213,1
60414,Montataire,32 - Hauts-de-France,14257,12.75,19240.0,13.8082522961982,0.0,0,0,49.26304189655172,2.430701724137931,2.8,31510.28765912432,True,False,53.551190648889545,0
60684,Villers-Saint-Paul,32 - Hauts-de-France,6480,15.11,21920.0,14.2853023070813,0.0,0,0,49.28884121212121,2.4898406060606058,2.4,30501.52768843006,True,False,60.04389073072277,0
62035,Annezin,32 - Hauts-de-France,5825,20.53,23880.0,10.562225154717,0.0,0,0,50.54103777777778,2.6186416666666665,2.2,29980.521516805653,True,False,65.1449546089078,0
62083,Barlin,32 - Hauts-de-France,7331,18.98,20210.0,10.2567416642349,0.0,2,0,50.45554386363636,2.613428181818182,0.0,30598.421235916787,False,False,54.49500507881641,1
62099,Beaurains,32 - Hauts-de-France,5559,19.78,24440.0,11.6505227486165,0.0,0,0,50.258845625,2.78961,2.9,30019.94515676217,True,False,40.27169726930851,0
62108,Berck,32 - Hauts-de-France,12951,31.94,23340.0,12.0050883605175,0.0,7,1,50.40472354838709,1.5790519354838708,0.0,29661.722200883552,False,False,85.88085737197572,1
62126,Beuvry,32 - Hauts-de-France,9189,20.7,23110.0,10.5544328103453,0.0,0,1,50.534912,2.689830499999999,3.4,31080.50021082977,True,False,71.8420094236113,0
62132,Billy-Berclau,32 - Hauts-de-France,5093,17.44,26090.0,10.9619712701234,0.0,0,0,50.51925131578948,2.865767105263158,3.1,29776.965083998173,True,False,94.67981054870518,0
62194,Calonne-Ricouart,32 - Hauts-de-France,5369,20.1,19540.0,9.6503582698799,0.0,0,0,50.49033033333332,2.487549333333334,2.6,31770.64477004231,True,True,49.12669564159977,0
62244,Coulogne,32 - Hauts-de-France,5438,23.29,25180.0,12.4756496495443,0.0,0,0,50.91509682926829,1.8886224390243904,4.5,30860.68227901592,True,False,82.52897035787568,0
62249,Courcelles-lès-Lens,32 - Hauts-de-France,7830,13.43,21300.0,10.2626612906137,0.0,0,0,50.413264062500005,3.0168540625,2.6,30451.449571187124,True,False,75.14049055807332,0
62250,Courrières,32 - Hauts-de-France,10176,20.91,22980.0,11.2664432867183,0.0,0,0,50.45064431818182,2.9429015909090905,2.7,30639.432981738795,True,False,81.22272429551126,0
62263,Dainville,32 - Hauts-de-France,5683,31.27,27890.0,12.2141247997727,0.0,0,0,50.275998,2.7118935384615384,3.1,31516.97271281539,True,False,51.20644280656305,0
62270,Divion,32 - Hauts-de-France,6766,18.27,19620.0,10.4628867889787,0.0,0,0,50.46950181818181,2.503524772727273,3.0,31767.691451187475,True,True,48.9246220580217,0
62276,Douvrin,32 - Hauts-de-France,5867,15.44,24330.0,11.6188380669357,0.0,0,0,50.510597674418605,2.833336744186046,2.5,29469.752591145083,True,False,84.32765818442124,0
62351,Fouquières-lès-Lens,32 - Hauts-de-France,6087,19.6,20180.0,10.8855139413185,0.0,0,0,50.42743297297296,2.902179189189189,1.4,31056.90690514487,True,False,80.41199060501121,0
62386,Grenay,32 - Hauts-de-France,6644,14.12,19200.0,10.5516717033855,0.0,0,0,50.44980500000001,2.7433414285714286,1.8,31043.673974240926,True,False,75.52598017381754,0
62397,Guînes,32 - Hauts-de-France,5479,18.1,21570.0,10.6258705892513,0.0,0,0,50.85558472222223,1.8732813888888888,8.0,32976.979302834065,True,True,80.89753593229187,0
62400,Haillicourt,32 - Hauts-de-France,5064,17.94,20860.0,10.4338589013283,0.0,0,0,50.475784736842094,2.5810531578947367,2.6,31070.405603590312,True,False,58.23493996294789,0
62413,Harnes,32 - Hauts-de-France,12247,20.07,21070.0,10.9672092600697,0.0,3,0,50.45001409090908,2.903371363636364,0.0,30300.463198938487,False,False,80.76454018700584,1
62443,Hersin-Coupigny,32 - Hauts-de-France,6082,16.74,21910.0,10.0697110716816,0.0,0,0,50.44458846153847,2.6438753846153844,2.5,30479.45704010364,True,False,61.950832747448295,0
62457,Houdain,32 - Hauts-de-France,6945,22.07,21170.0,10.4156807914095,0.0,1,0,50.45345820512821,2.536977435897436,0.0,31352.941399751,False,False,46.65929408736158,1
62497,Leforest,32 - Hauts-de-France,7060,19.08,22680.0,10.9175624271058,0.0,1,0,50.43873653846153,3.058895576923077,0.0,30500.0937937672,False,False,81.94973707063862,1
62502,Lestrem,32 - Hauts-de-France,5009,17.66,27570.0,11.2929783230638,0.0,0,0,50.61237987179487,2.6828317948717952,4.2,30491.618911840567,True,False,72.42683446337995,0
62523,Loison-sous-Lens,32 - Hauts-de-France,5169,19.53,21600.0,11.0456599760422,0.0,0,0,50.44368624999999,2.8632950000000004,2.9,31088.82748454472,True,False,86.23175552810783,0
62528,Loos-en-Gohelle,32 - Hauts-de-France,6799,18.69,23200.0,10.9103274564072,0.0,0,0,50.455463404255326,2.783403617021276,3.3,30531.167941281525,True,False,76.09528689106031,0
62548,Marck,32 - Hauts-de-France,10467,18.54,25410.0,12.7857084334023,0.0,1,0,50.94996686746988,1.9514848192771084,0.0,30328.15027885363,False,False,72.79857053083428,1
62555,Marles-les-Mines,32 - Hauts-de-France,5411,20.81,18770.0,10.2361370743083,0.0,0,0,50.50288818181818,2.5031660606060604,2.6,32179.411250875357,True,True,44.01279144241178,0
62563,Mazingarbe,32 - Hauts-de-France,8217,14.0,20570.0,11.0381029352168,0.0,0,0,50.468037843137246,2.722381568627451,2.6,30842.53004875825,True,False,74.90900491002522,0
62570,Méricourt,32 - Hauts-de-France,11619,20.34,20640.0,10.7245915700425,0.0,1,0,50.39965822580644,2.8702964516129037,0.0,32281.09777374052,False,False,70.07036411250719,1
62587,Montigny-en-Gohelle,32 - Hauts-de-France,9743,20.18,20660.0,10.4585348379185,0.0,1,0,50.42745542857143,2.9303831428571434,0.0,31892.23340095444,False,False,80.08811130853867,1
62617,Nœux-les-Mines,32 - Hauts-de-France,11590,24.31,20690.0,11.1194760320739,0.0,2,0,50.4763616,2.6622288,0.0,31412.16370542072,False,False,67.33594331230763,1
62624,Noyelles-Godault,32 - Hauts-de-France,5994,18.09,21450.0,10.8456371218445,0.0,0,0,50.41922935483871,2.9949187096774192,2.2,30718.49094378389,True,False,75.3541353160368,0
62628,Noyelles-sous-Lens,32 - Hauts-de-France,6854,20.08,19360.0,10.6482679198423,0.0,0,0,50.4301809375,2.87906875,2.5,31862.504956332068,True,True,80.00755933656022,0
62637,Oignies,32 - Hauts-de-France,10323,19.07,21020.0,11.2491127225471,0.0,0,0,50.46612775,2.9934605,1.9,30914.30988124659,True,False,90.0702694471832,0
62643,Outreau,32 - Hauts-de-France,13138,21.3,21970.0,10.8968792347762,0.0,0,0,50.697605757575765,1.5927842424242424,2.1,30837.216211953903,True,False,110.7655726500732,0
62645,Oye-Plage,32 - Hauts-de-France,5780,18.53,25870.0,10.9309607641778,0.0,0,0,50.98164472222223,2.0452970833333333,7.4,31573.317501064008,True,False,65.67958488748832,0
62737,Sains-en-Gohelle,32 - Hauts-de-France,5948,18.55,22010.0,10.1942300506511,0.0,0,0,50.4495594871795,2.683994358974359,2.6,30666.630674862696,True,False,66.25360604186534,0
62746,Saint-Étienne-au-Mont,32 - Hauts-de-France,5029,18.29,23380.0,9.82252925121762,0.0,0,0,50.66718038461538,1.6056244230769232,5.5,31230.81253315825,True,False,125.04623321533592,0
62757,Saint-Martin-lez-Tatinghem,32 - Hauts-de-France,5843,23.08,24900.0,11.081986580016,0.0,0,0,50.748450600000005,2.2175652,2.5,29978.20737778365,True,False,49.37480795800651,0
62771,Sallaumines,32 - Hauts-de-France,9414,17.59,18180.0,10.7783827432669,0.0,0,0,50.41929676470589,2.861975588235293,2.3,32024.381861102145,True,True,79.01885785082396,0
62895,Wingles,32 - Hauts-de-France,8720,16.6,21290.0,11.323579225219,0.0,2,0,50.492834,2.85392,0.0,30122.983919371167,False,False,83.86096981219582,1
63103,Châtel-Guyon,84 - Auvergne-Rhône-Alpes,6299,25.38,29240.0,10.6835910984294,0.0,0,0,45.91985067567568,3.060101351351351,3.7,31303.91522997438,True,False,61.29213228821492,0
63164,Gerzat,84 - Auvergne-Rhône-Alpes,10335,21.23,25110.0,11.638888455159,0.0,0,0,45.82692071428572,3.1599724999999994,4.4,30587.084306384077,True,False,94.11669918726749,0
63307,Romagnat,84 - Auvergne-Rhône-Alpes,7894,28.98,28800.0,11.9969633903065,0.0,0,0,45.72068741176471,3.083191411764706,2.5,31193.88018075684,True,False,89.13677923242118,0
63457,Vic-le-Comte,84 - Auvergne-Rhône-Alpes,5396,21.81,27940.0,9.8541654762969,0.0,1,0,45.645620740740746,3.238963333333333,0.0,29949.6560183736,False,False,73.4822396651323,1
64125,Bidart,75 - Nouvelle-Aquitaine,7689,21.63,27850.0,16.2205026943625,0.0,2,0,43.439303606557374,-1.5802883606557376,0.0,29773.48011921684,False,False,88.22696109819418,1
64189,Ciboure,75 - Nouvelle-Aquitaine,5951,36.48,27010.0,14.4582420833273,0.0,0,0,43.37709016666667,-1.665759166666667,3.2,32060.2965637593,True,True,64.35318202828525,0
64269,Idron,75 - Nouvelle-Aquitaine,5340,22.18,33960.0,12.0858859430026,0.0,1,0,43.297243571428574,-0.3042292857142857,0.0,31053.668774870035,False,False,107.91975554039053,1
64284,Jurançon,75 - Nouvelle-Aquitaine,7040,27.44,25370.0,11.4444674594797,0.0,0,0,43.27077719999999,-0.4085028,3.8,30979.770577822437,True,False,112.7876031312436,0
64407,Mouguerre,75 - Nouvelle-Aquitaine,5428,19.35,29310.0,11.9567211339986,0.0,0,0,43.46216390804597,-1.4038624137931035,3.3,30615.44294427112,True,False,97.11903130736424,0
64547,Ustaritz,75 - Nouvelle-Aquitaine,7897,20.7,27340.0,12.8499327728529,0.0,2,0,43.40127572815534,-1.471210873786408,0.0,29437.548409694173,False,False,92.15135323577614,1
65047,Aureilhan,76 - Occitanie,8031,28.21,24340.0,9.66765344688043,0.0,0,0,43.25103111111112,0.1042059259259259,3.2,30930.448738039748,True,False,82.61756106033002,0
65100,Bordères-sur-l'Échez,76 - Occitanie,5399,21.43,23630.0,9.52953984242264,0.0,0,0,43.265501923076926,0.045399423076923,3.7,30711.85471650554,True,False,79.21415577191358,0
