commune,region,population,part_65_plus_pct,densite_hab_km2,revenu_median_uc,loyer_m2,nb_audioprothesistes_2022,hab_par_audio,nb_orl_liberaux_2022
Mesgrigny,44 - Grand Est,283,13.8,38.93,20620.0,6.9,0,283.0,0
Joux-la-Ville,27 - Bourgogne-Franche-Comté,1152,13.2,26.3,20670.0,7.2,0,1152.0,0
Montjean,52 - Pays de la Loire,1039,13.2,52.61,20690.0,7.2,0,1039.0,0
Gonneville-sur-Scie,28 - Normandie,484,11.9,55.44,22100.0,8.7,0,484.0,0
Seychalles,84 - Auvergne-Rhône-Alpes,789,11.6,85.67,22360.0,8.4,0,789.0,0
Astis,75 - Nouvelle-Aquitaine,305,12.1,96.52,21770.0,8.9,0,305.0,0
Marçay,75 - Nouvelle-Aquitaine,1207,11.5,39.81,22240.0,8.5,0,1207.0,0
Saint-Martin-des-Fontaines,52 - Pays de la Loire,171,16.0,30.32,17160.0,8.1,0,171.0,0
Muidorge,32 - Hauts-de-France,141,10.7,26.4,22790.0,11.2,0,141.0,0
Marbéville,44 - Grand Est,98,29.3,5.53,,6.8,0,98.0,0
La Chapelle-sur-Coise,84 - Auvergne-Rhône-Alpes,568,11.3,86.32,23210.0,7.8,0,568.0,0
Frémeréville-sous-les-Côtes,44 - Grand Est,130,11.5,20.19,23360.0,7.9,0,130.0,0
Bessamorel,84 - Auvergne-Rhône-Alpes,466,12.9,63.23,21570.0,7.0,0,466.0,0
Sonac,76 - Occitanie,86,29.4,11.72,,6.5,0,86.0,0
Belmont,27 - Bourgogne-Franche-Comté,139,12.2,30.89,22420.0,7.8,0,139.0,0
Mouazé,53 - Bretagne,1661,8.7,197.97,24900.0,9.3,0,1661.0,0
Viel-Arcy,32 - Hauts-de-France,176,14.5,26.71,18960.0,8.5,0,176.0,0
Repel,44 - Grand Est,82,29.3,23.7,,6.7,0,82.0,0
Murtin-et-Bogny,44 - Grand Est,185,14.3,26.02,19370.0,8.2,0,185.0,0
Mortagne,44 - Grand Est,171,12.9,7.7,21550.0,7.7,0,171.0,0
Esquay-Notre-Dame,28 - Normandie,1436,9.3,475.5,22990.0,10.6,0,1436.0,0
La Pouge,75 - Nouvelle-Aquitaine,93,29.2,12.27,,7.0,0,93.0,0
Saint-Remy-Chaussée,32 - Hauts-de-France,509,12.2,98.45,21200.0,9.4,0,509.0,0
Saint-Jean-lès-Buzy,44 - Grand Est,371,13.2,35.88,20390.0,8.8,0,371.0,0
Costa,94 - Corse,58,27.5,53.21,,11.5,0,58.0,0
Esnes-en-Argonne,44 - Grand Est,136,13.2,9.21,21410.0,7.2,0,136.0,0
La Dominelais,53 - Bretagne,1386,12.8,42.71,20610.0,7.9,0,1386.0,0
Ruminghem,32 - Hauts-de-France,1641,12.2,118.14,20370.0,9.3,0,1641.0,0
Oulon,27 - Bourgogne-Franche-Comté,63,29.0,5.73,,7.6,0,63.0,0
Saint-Bresson,76 - Occitanie,58,28.3,6.9,,9.5,0,58.0,0
Treffort,84 - Auvergne-Rhône-Alpes,296,9.9,26.93,24300.0,10.0,0,296.0,0
Proyart,32 - Hauts-de-France,703,12.8,71.3,20340.0,9.3,0,703.0,0
Beauchemin,44 - Grand Est,105,12.6,8.81,22420.0,6.8,0,105.0,0
Vrigne-Meuse,44 - Grand Est,310,11.9,69.82,21940.0,9.1,0,310.0,0
Cubry,27 - Bourgogne-Franche-Comté,90,28.7,16.67,,8.3,0,90.0,0
Saint-Hilaire,27 - Bourgogne-Franche-Comté,159,11.7,60.23,22290.0,9.2,0,159.0,0
Le Gâvre,52 - Pays de la Loire,1813,12.6,33.84,20560.0,7.9,0,1813.0,0
Châtillon-Guyotte,27 - Bourgogne-Franche-Comté,133,11.3,29.95,22810.0,9.4,0,133.0,0
Viviès,76 - Occitanie,135,17.1,30.68,15540.0,8.3,0,135.0,0
Bertrimont,28 - Normandie,216,12.1,45.57,21980.0,8.7,0,216.0,0
La Jard,75 - Nouvelle-Aquitaine,424,13.1,50.0,20470.0,8.7,0,424.0,0
Montauban-de-Picardie,32 - Hauts-de-France,212,11.7,27.64,22260.0,9.3,0,212.0,0
Nay,28 - Normandie,69,28.9,27.49,,7.7,0,69.0,0
Palleau,27 - Bourgogne-Franche-Comté,249,13.0,23.31,21180.0,7.9,0,249.0,0
Bossugan,75 - Nouvelle-Aquitaine,39,28.2,16.12,,9.7,0,39.0,0
Savarthès,76 - Occitanie,176,11.7,57.7,23000.0,7.7,0,176.0,0
Trébédan,53 - Bretagne,426,14.5,38.83,18790.0,8.3,0,426.0,0
Arcizac-ez-Angles,76 - Occitanie,261,13.4,135.23,19880.0,8.9,0,261.0,0
Leyment,84 - Auvergne-Rhône-Alpes,1321,10.5,93.16,23240.0,8.6,0,1321.0,0
Cultures,76 - Occitanie,174,13.1,43.94,20640.0,8.7,0,174.0,0
La Romagne,44 - Grand Est,131,15.9,13.22,17460.0,7.7,0,131.0,0
La Selle-en-Luitré,53 - Bretagne,615,12.2,84.02,22370.0,6.8,0,615.0,0
Boursin,32 - Hauts-de-France,255,11.8,33.64,21900.0,9.6,0,255.0,0
Barry,76 - Occitanie,126,12.3,49.61,21180.0,9.8,0,126.0,0
Douillet,52 - Pays de la Loire,324,14.8,17.06,19320.0,6.6,0,324.0,0
Lemmes,44 - Grand Est,245,13.1,22.17,21260.0,7.4,0,245.0,0
Dampierre-le-Château,44 - Grand Est,109,15.0,9.79,18780.0,7.5,0,109.0,0
Notre-Dame-des-Landes,52 - Pays de la Loire,2223,11.1,59.44,21380.0,9.5,0,2223.0,0
Macquigny,32 - Hauts-de-France,371,15.8,18.38,17390.0,7.7,0,371.0,0
Boncourt,32 - Hauts-de-France,258,14.4,19.41,19350.0,7.7,0,258.0,0
Saint-Trimoël,53 - Bretagne,533,12.0,63.83,22130.0,8.0,0,533.0,0
Saint-Blaise,93 - Provence-Alpes-Côte d'Azur,1130,7.1,140.55,25550.0,13.2,0,1130.0,0
Sornéville,44 - Grand Est,319,10.7,34.6,24000.0,8.2,0,319.0,0
Romagny,44 - Grand Est,269,10.3,93.08,24000.0,9.1,0,269.0,0
Maucourt,32 - Hauts-de-France,246,12.8,78.85,20430.0,9.6,0,246.0,0
Gignac,93 - Provence-Alpes-Côte d'Azur,69,28.8,8.47,,9.3,2,23.0,1
Launay,28 - Normandie,197,11.9,87.17,22040.0,8.8,0,197.0,0
La Houssoye,32 - Hauts-de-France,610,11.0,93.85,21600.0,11.5,0,610.0,0
Le Torp-Mesnil,28 - Normandie,447,12.7,81.72,20740.0,8.9,0,447.0,0
Messanges,75 - Nouvelle-Aquitaine,972,10.1,28.59,22740.0,11.4,0,972.0,0
Brenas,76 - Occitanie,54,28.3,5.1,,9.3,0,54.0,0
Trimer,53 - Bretagne,211,14.1,59.27,19370.0,8.3,0,211.0,0
Coublucq,75 - Nouvelle-Aquitaine,98,28.4,17.69,,8.9,0,98.0,0
La Haie-Traversaine,52 - Pays de la Loire,466,13.1,43.55,21200.0,7.0,0,466.0,0
Capesterre-de-Marie-Galante,01 - Guadeloupe,3293,25.1,71.29,,12.9,0,3293.0,0
Saint-Laure,84 - Auvergne-Rhône-Alpes,658,10.5,95.5,23650.0,8.6,0,658.0,0
Viey,76 - Occitanie,28,28.6,4.49,,8.5,0,28.0,0
Vierzy,32 - Hauts-de-France,421,13.8,33.07,19320.0,9.0,0,421.0,0
Pont-de-Ruan,24 - Centre-Val de Loire,1202,10.5,209.41,22350.0,9.9,0,1202.0,0
Ployart-et-Vaurseine,32 - Hauts-de-France,21,28.6,4.26,,8.5,0,21.0,0
Hem-Hardinval,32 - Hauts-de-France,369,13.3,36.0,20170.0,8.7,0,369.0,0
Saint-Jean-d'Assé,52 - Pays de la Loire,1773,12.8,83.28,20390.0,7.3,0,1773.0,0
Auguaise,28 - Normandie,211,13.9,93.78,19980.0,7.4,0,211.0,0
Monhoudou,52 - Pays de la Loire,202,15.5,26.86,18130.0,7.1,0,202.0,0
Bertreville,28 - Normandie,120,12.7,37.27,20800.0,9.4,0,120.0,0
Sévigny-la-Forêt,44 - Grand Est,276,10.9,10.56,23760.0,8.2,0,276.0,0
Saint-Bonnet-les-Tours-de-Merle,75 - Nouvelle-Aquitaine,45,28.9,7.58,,7.6,0,45.0,0
Montcoy,27 - Bourgogne-Franche-Comté,253,12.0,27.92,22400.0,7.9,0,253.0,0
Morville-sur-Andelle,28 - Normandie,331,13.2,64.02,19950.0,9.3,0,331.0,0
Vorges-les-Pins,27 - Bourgogne-Franche-Comté,606,10.0,127.31,23710.0,9.7,0,606.0,0
Vignevieille,76 - Occitanie,106,28.6,6.34,,8.3,0,106.0,0
Aurières,84 - Auvergne-Rhône-Alpes,346,12.7,31.2,21020.0,8.6,0,346.0,0
Joué-en-Charnie,52 - Pays de la Loire,643,13.4,27.33,20410.0,7.5,0,643.0,0
Vernon,75 - Nouvelle-Aquitaine,709,14.7,18.47,21490.0,7.2,6,101.28571428571429,2
Rosnay,24 - Centre-Val de Loire,520,14.9,8.81,18860.0,6.8,0,520.0,0
Cubières-sur-Cinoble,76 - Occitanie,90,28.6,6.22,,8.3,0,90.0,0
Thorailles,24 - Centre-Val de Loire,180,11.2,52.17,22610.0,9.6,0,180.0,0
Rouge-Perriers,28 - Normandie,367,11.4,89.08,22510.0,8.8,0,367.0,0
Vauxaillon,32 - Hauts-de-France,539,12.6,39.14,20880.0,8.8,0,539.0,0
Lapeyrère,76 - Occitanie,66,28.6,10.48,,8.3,0,66.0,0
Amenucourt,11 - Île-de-France,208,10.3,23.91,23710.0,9.9,0,208.0,0
Paizay-le-Sec,75 - Nouvelle-Aquitaine,460,14.6,13.28,19090.0,7.2,0,460.0,0
Illois,28 - Normandie,406,13.9,27.92,19050.0,9.2,0,406.0,0
Beauregard,76 - Occitanie,232,15.2,15.16,17850.0,8.4,0,232.0,0
Siest,75 - Nouvelle-Aquitaine,137,11.5,47.08,21890.0,10.3,0,137.0,0
Espalais,76 - Occitanie,382,14.7,48.54,18780.0,7.5,0,382.0,0
Orgeix,76 - Occitanie,88,28.7,4.79,,8.0,0,88.0,0
Barinque,75 - Nouvelle-Aquitaine,597,11.9,66.33,21560.0,9.1,0,597.0,0
Arbot,44 - Grand Est,69,29.0,5.25,,7.2,0,69.0,0
Le Loreur,28 - Normandie,277,12.6,85.76,21200.0,8.3,0,277.0,0
Le Grès,76 - Occitanie,434,9.9,53.38,24150.0,9.6,0,434.0,0
Fresnoy-en-Chaussée,32 - Hauts-de-France,142,11.7,37.37,21730.0,10.1,0,142.0,0
Villiers,75 - Nouvelle-Aquitaine,906,11.8,83.35,21720.0,8.5,0,906.0,0
Méricourt-l'Abbé,32 - Hauts-de-France,610,11.6,87.77,21750.0,9.4,0,610.0,0
Izotges,76 - Occitanie,98,28.6,33.33,,8.1,0,98.0,0
Thérouldeville,28 - Normandie,664,12.4,144.98,20450.0,9.5,0,664.0,0
Fons,76 - Occitanie,405,13.1,27.09,20750.0,7.9,0,405.0,0
Oblinghem,32 - Hauts-de-France,380,13.4,299.21,19310.0,8.8,0,380.0,0
Ancey,27 - Bourgogne-Franche-Comté,446,9.6,52.66,24830.0,9.0,0,446.0,0
Zeinheim,44 - Grand Est,205,9.0,83.33,25250.0,10.0,0,205.0,0
Liancourt-Fosse,32 - Hauts-de-France,298,13.0,46.27,19830.0,10.1,0,298.0,0
Céran,76 - Occitanie,227,13.1,21.14,20690.0,8.3,0,227.0,0
Rebets,28 - Normandie,148,11.5,40.33,21720.0,10.6,0,148.0,0
Grémonville,28 - Normandie,438,12.5,52.96,20970.0,8.9,0,438.0,0
Prâlon,27 - Bourgogne-Franche-Comté,90,28.6,29.13,,8.1,0,90.0,0
Bouilh-Devant,76 - Occitanie,20,28.6,6.69,,8.3,0,20.0,0
