site_id,siret,enseigne,raison_sociale,groupe,adresse,code_postal,code_insee,commune_rpps,secteur,n_praticiens,n_salaries,n_titulaires,nom_site,retail,type,code_insee_geo,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,nb_audioprothesistes_2026,lat,lon,dist_audio_km,apl,n_sites_commune,concurrents_10km,concurrents_20km,concurrents_30km,dist_concurrent_km,bande_concurrence,bande10,strate,poids
R10100000704946,52293640000012,CENTRE AUDIO CHARTRES,CENTRE AUDIO CHARTRES,Indépendant / autre,50 Boulevard DE LA COURTILLE,28000,28085,Chartres,Appareillage médical,1,1,0,CENTRE AUDIO CHARTRES,True,indépendant,28085,Chartres,24 - Centre-Val de Loire,38324.0,22.93,25220.0,14.0,48.44757565789473,1.5024934210526315,0.0,65.59209805020461,11,15.0,19.0,21.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000720794,90841525000038,AUDITION MAULEON,AUDITION G2L,Indépendant / autre,Rue FIRMIN LANDREAU,79700,79079,Mauléon,Appareillage médical,1,1,0,AUDITION MAULEON,True,indépendant,79079,Mauléon,75 - Nouvelle-Aquitaine,8573.0,20.2,24720.0,2.0,46.95103771587743,-0.76415356545961,0.0,70.94632002471342,2,1.0,20.0,31.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000690389,34804796000011,,OPTIQUE DES REMPARTS,Indépendant / autre,8 Place DU MARCHE AUX BOIS,44350,44069,Guérande,Appareillage médical,2,2,0,OPTIQUE DES REMPARTS,True,indépendant,44069,Guérande,52 - Pays de la Loire,16804.0,27.33,28630.0,10.0,47.33805426229508,-2.406948306010929,0.0,83.48910217704994,8,14.0,40.0,55.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000707575,51907122900016,OPTIC 2000 BY CYRIL,OZB OPTIQUE,Optic 2000,100 Rue MONTMARTRE,75002,75102,Paris 2e  Arrondissement,Appareillage médical,1,1,0,OPTIC 2000 BY CYRIL,True,enseigne nationale,75056,Paris,,19847.0,11.65,,4.0,48.85022,2.36163,0.0,,4,621.0,1063.0,1248.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000703623,50887795800092,CENTRE AUDIO,OAI GROUP,Indépendant / autre,27 Place DU MARCHE,91490,91405,Milly-la-Forêt,Appareillage médical,1,1,0,CENTRE AUDIO,True,indépendant,91405,Milly-la-Forêt,11 - Île-de-France,4562.0,29.02,31490.0,2.0,48.40229979591835,2.4601264285714284,0.0,49.03200753673797,2,2.0,19.0,85.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000696266,42322891502195,,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),Rue VOLTAIRE,14140,14431,Mézidon Vallée d'Auge,Appareillage médical,3,3,0,SONOVA AUDIOLOGICAL CARE FRANCE SAS,True,enseigne nationale,14431,Mézidon Vallée d'Auge,28 - Normandie,9766.0,20.11,23660.0,3.0,49.08331479365079,-0.0036409841269841,0.0,70.00999375167225,1,0.0,12.0,49.0,10.1,10+,0,0 | enseigne nationale,1.0
R10100000765902,31808311011935,AMPLIFON,AMPLIFON FRANCE,Amplifon,1 Rue JULES GUESDE,59390,59367,Lys-lez-Lannoy,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,59367,Lys-lez-Lannoy,32 - Hauts-de-France,14050.0,16.75,24770.0,4.0,50.67208714285714,3.217253714285714,0.0,81.15533299979039,4,59.0,133.0,155.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000712630,83247895200019,CENTRE AUDITIF CATALAN,CENTRE AUDITIF CATALAN,Indépendant / autre,2095 Avenue DU LANGUEDOC,66000,66136,Perpignan,Appareillage médical,1,1,0,CENTRE AUDITIF CATALAN,True,indépendant,66136,Perpignan,76 - Occitanie,121616.0,22.42,19110.0,30.0,42.69836662650602,2.8964743373493977,0.0,98.15510326464432,26,50.0,64.0,83.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000805472,98977898000015,Audio 2000,SARL CB AUDIO LASEYNE,Audio 2000,6 quai saturnin fabre (rd 18),83500,83126,La Seyne-sur-Mer,Appareillage médical,1,1,0,Audio 2000,True,enseigne nationale,83126,La Seyne-sur-Mer,93 - Provence-Alpes-Côte d'Azur,63732.0,26.39,23890.0,14.0,43.08697416666667,5.881610714285715,0.0,81.21900593211383,12,45.0,75.0,102.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000748118,77571667301269,ECOUTER VOIR - AUDITION CORGNAC,MUTUALITE FRANCAISE LIMOUSINE,Écouter Voir / mutualiste,1 Place DU COMMERCE,87000,87085,Limoges,Appareillage médical,1,0,1,ECOUTER VOIR - AUDITION CORGNAC,True,mutualiste,87085,Limoges,75 - Nouvelle-Aquitaine,129937.0,22.66,22690.0,27.0,45.859210114503824,1.250904809160305,0.0,70.319854295308,18,21.0,25.0,32.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000844771,10358136900016,ENTENDRE,AUDITION VIMOUTIERS,Entendre,1 Rue aux Moines de Jumièges,61120,61508,Vimoutiers,Appareillage médical,1,0,1,ENTENDRE,True,enseigne nationale,61508,Vimoutiers,28 - Normandie,2978.0,39.35,21980.0,1.0,48.92184000000001,0.1909027160493827,0.0,49.36704400849998,1,0.0,1.0,20.0,14.5,10+,0,0 | enseigne nationale,1.0
R10100000735816,98214600300024,,HEARING EXPERT,Indépendant / autre,44 Rue DE PARIS,94470,94004,Boissy-Saint-Léger,Appareillage médical,1,0,1,HEARING EXPERT,True,indépendant,94004,Boissy-Saint-Léger,11 - Île-de-France,17325.0,13.64,23910.0,2.0,48.7487921875,2.524156875,0.0,97.73808006521044,2,116.0,750.0,1101.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000747719,93145908500011,,AUDITION EPINAY,Indépendant / autre,23 Avenue DE LATTRE DE TASSIGNY,93800,93031,Épinay-sur-Seine,Appareillage médical,1,0,1,AUDITION EPINAY,True,indépendant,93031,Épinay-sur-Seine,11 - Île-de-France,52833.0,12.01,19650.0,4.0,48.9548096551724,2.317282758620689,0.0,112.7272060263449,4,226.0,941.0,1192.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000813033,80863832400091,Sensation Auditive,bm labos,Indépendant / autre,9 Rue de Houdan,78790,78591,Septeuil,Appareillage médical,1,1,0,Sensation Auditive,True,indépendant,78591,Septeuil,11 - Île-de-France,2264.0,22.02,31320.0,1.0,48.888422200000015,1.679917,0.0,62.74001708613071,1,2.0,27.0,120.0,9.8,10+,1-2,1-2 | indépendant,1.0
R10100000769832,97896106800035,AUDIO 2000,AUDIO 2B,Audio 2000,Boulevard CHARCOT,35150,35136,Janzé,Appareillage médical,1,1,0,AUDIO 2000,True,enseigne nationale,35136,Janzé,53 - Bretagne,8649.0,20.53,26190.0,4.0,47.94764304635762,-1.4947105298013244,0.0,114.4265672268403,3,2.0,19.0,107.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000695045,42006305900505,AUDITION CONSEIL,AUDITION CONSEIL LABS,Audition Conseil,18 Boulevard DU PORTALET,30500,30227,Saint-Ambroix,Appareillage médical,1,1,0,AUDITION CONSEIL,True,enseigne nationale,30227,Saint-Ambroix,76 - Occitanie,3445.0,34.37,20680.0,2.0,44.2500447887324,4.195069154929577,0.0,52.18466972584673,2,2.0,18.0,24.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000688595,31808311009558,AMPLIFON,AMPLIFON FRANCE,Amplifon,102 Avenue FRANCOIS MITTERRAND,13170,13071,Les Pennes-Mirabeau,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,13071,Les Pennes-Mirabeau,93 - Provence-Alpes-Côte d'Azur,22537.0,22.74,29730.0,3.0,43.399426600000005,5.323055900000001,0.0,103.29144312716306,3,24.0,223.0,269.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000708645,78132695400042,COMMERCE D OPTIQUE,UNION MUTUALISTE ROCHEFORTAISE,Écouter Voir / mutualiste,21 Avenue LEON GAMBETTA,17300,17299,Rochefort,Appareillage médical,1,1,0,COMMERCE D OPTIQUE,True,mutualiste,17299,Rochefort,75 - Nouvelle-Aquitaine,23460.0,29.15,23220.0,14.0,45.94605627118644,-0.9698125423728812,0.0,79.55533216650387,9,8.0,14.0,53.0,0.0,10+,3-9,3-9 | mutualiste,3.8
R10100000686993,30889577001019,AUDIKA,SOGECA,Audika,79 Avenue NIEL,75017,75117,Paris 17e  Arrondissement,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,75056,Paris,,159212.0,15.85,,40.0,48.85022,2.36163,0.0,,31,621.0,1063.0,1248.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000827333,99483369700018,BRUN Audition,EB Audition,Indépendant / autre,39 Place de l'hôtel de ville,74130,74042,Bonneville,Appareillage médical,1,0,1,BRUN Audition,True,indépendant,74042,Bonneville,84 - Auvergne-Rhône-Alpes,13335.0,14.69,28480.0,5.0,46.079950306122456,6.408773877551021,0.0,91.3136332704453,4,8.0,30.0,48.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000714866,89295314200015,,AUDITION ANTIBES,Indépendant / autre,3 Boulevard MARECHAL FOCH,06600,06004,Antibes,Appareillage médical,1,0,1,AUDITION ANTIBES,True,indépendant,06004,Antibes,93 - Provence-Alpes-Côte d'Azur,77637.0,27.71,27560.0,16.0,43.58095848214285,7.109972946428571,0.0,76.74365126693947,14,41.0,120.0,151.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000721268,97766065300022,KRYS AUDITION,PERMIS D'ENTENDRE,Entendre,5 Rue DU COMMERCE,37160,37115,Descartes,Appareillage médical,2,0,2,KRYS AUDITION,True,enseigne nationale,37115,Descartes,24 - Centre-Val de Loire,3369.0,37.4,22480.0,3.0,46.99341789473684,0.6864671578947368,0.0,49.98911102793449,2,1.0,3.0,20.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000826990,88526893800069,AUDIOPROXI,AUDIOPROXI,Indépendant / autre,16 Avenue du Commandant Bernier,79500,79174,Melle,Appareillage médical,1,0,1,AUDIOPROXI,True,indépendant,79174,Melle,75 - Nouvelle-Aquitaine,5752.0,32.42,24260.0,4.0,46.2329075,-0.147076875,0.0,50.291144469930366,3,2.0,3.0,26.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000709509,78145392300471,,MUTUALITE FRANCAISE CENTRE ATLANTIQUE,Écouter Voir / mutualiste,37 Route DE PUYRAVEAU,79100,79329,Thouars,Appareillage médical,2,2,0,MUTUALITE FRANCAISE CENTRE ATLANTIQUE,True,mutualiste,79329,Thouars,75 - Nouvelle-Aquitaine,13891.0,29.01,22740.0,2.0,46.97921563636364,-0.203054,0.0,53.00991911134052,1,1.0,1.0,10.0,4.2,10+,1-2,1-2 | mutualiste,1.0
R10100000815907,93035574800029,JENAC OPTIQUE,SAS JENAC OPTIQUE,Indépendant / autre,8 Rue Marguerite Yourcenar,86380,86281,Saint Martin la Pallu,Appareillage médical,1,0,1,JENAC OPTIQUE,True,indépendant,86281,Saint-Martin-la-Pallu,75 - Nouvelle-Aquitaine,5713.0,17.22,25850.0,1.0,46.71974021276596,0.2693343085106383,0.0,61.401220991931496,1,2.0,25.0,37.0,3.8,10+,1-2,1-2 | indépendant,1.0
R10100000762527,48136777900164,AUDILAB,AUDITION STEPHANE DELMAS,Audilab,30 Avenue LAS BORDES,64420,64526,Soumoulou,Appareillage médical,1,1,0,AUDILAB,True,enseigne nationale,64526,Soumoulou,75 - Nouvelle-Aquitaine,1583.0,19.74,26680.0,1.0,43.25964655172413,-0.1954606896551723,0.0,107.34787367500938,1,1.0,49.0,72.0,9.7,10+,1-2,1-2 | enseigne nationale,1.0
R10000004113555,95248389900011,PRE SAINT GERVAIS AUDIO,PRE SAINT GERVAIS AUDIO,Indépendant / autre,1 AV FAIDHERBE,93310,93061,Le Pré-Saint-Gervais,Appareillage médical,1,1,0,PRE SAINT GERVAIS AUDIO,True,indépendant,93061,Le Pré-Saint-Gervais,11 - Île-de-France,16993.0,15.19,24450.0,3.0,48.88485266666667,2.405612666666666,0.0,115.49362751206084,3,550.0,1015.0,1222.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000718980,91302090500018,,VERRIERES AUDITION,Indépendant / autre,25 Rue D'ESTIENNE D'ORVES,91370,91645,Verrières-le-Buisson,Appareillage médical,1,0,1,VERRIERES AUDITION,True,indépendant,91645,Verrières-le-Buisson,11 - Île-de-France,15057.0,24.66,41260.0,2.0,48.75020211538461,2.252752692307692,0.0,105.30568223908992,2,149.0,844.0,1206.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000701055,50433057200067,,A VOTRE ECOUTE,Indépendant / autre,107 Avenue DU GENERAL DE GAULLE,77340,77373,Pontault-Combault,Appareillage médical,2,2,0,A VOTRE ECOUTE,True,indépendant,77373,Pontault-Combault,11 - Île-de-France,39096.0,14.38,27700.0,9.0,48.7858504347826,2.612794927536232,0.0,87.07898138967036,6,69.0,681.0,1020.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000697679,45079152000510,,AUDILAB PAYS DE LA LOIRE,Audilab,7 Rue ARISTIDE BRIAND,44130,44015,Blain,Appareillage médical,2,2,0,AUDILAB PAYS DE LA LOIRE,True,enseigne nationale,44015,Blain,52 - Pays de la Loire,10376.0,19.87,25370.0,5.0,47.45928703225806,-1.765913741935484,0.0,65.699986738699,3,2.0,12.0,76.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000721561,85283467000014,,RM AUBRY,Indépendant / autre,24 DES STUARTS,35120,35095,Dol-de-Bretagne,Appareillage médical,2,1,1,RM AUBRY,True,indépendant,35095,Dol-de-Bretagne,53 - Bretagne,5829.0,27.12,24870.0,5.0,48.5342701369863,-1.7439982191780825,0.0,69.02863565021023,3,2.0,10.0,46.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000716735,87928587200013,,DB VIC,Indépendant / autre,2 B Avenue JOSEPH FITTE,65500,65460,Vic-en-Bigorre,Appareillage médical,1,1,0,DB VIC,True,indépendant,65460,Vic-en-Bigorre,76 - Occitanie,4845.0,36.79,23370.0,2.0,43.38996451388888,0.0500111805555555,0.0,55.595981844125085,2,2.0,20.0,28.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000688178,31808311005630,,AMPLIFON FRANCE,Amplifon,18 Rue DE LA LAMPE,62200,62160,Boulogne-sur-Mer,Appareillage médical,2,2,0,AMPLIFON FRANCE,True,enseigne nationale,62160,Boulogne-sur-Mer,32 - Hauts-de-France,40539.0,19.7,19800.0,18.0,50.72785533333333,1.6042510000000003,0.0,100.67059807423132,10,14.0,19.0,29.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000760150,91087343900012,,AUDITION TARBES,Indépendant / autre,13 Rue FRANCOIS MOUSIS,65000,65440,Tarbes,Appareillage médical,1,1,0,AUDITION TARBES,True,indépendant,65440,Tarbes,76 - Occitanie,44399.0,23.18,21050.0,19.0,43.235925967741935,0.0661270967741935,0.0,102.66677879590296,14,19.0,29.0,44.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000719058,95232042200019,,LILLE MAURICE AUDITION,Indépendant / autre,102 Rue DU FAUBOURG DE ROUBAIX,59800,59350,Lille,Appareillage médical,2,1,1,LILLE MAURICE AUDITION,True,indépendant,59350,Lille,32 - Hauts-de-France,238246.0,11.01,22470.0,29.0,50.634252296296296,3.0509726666666666,0.0,103.82089959505416,21,85.0,150.0,207.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000709158,79499427702667,CENTRE D'AUDITION,VYV3 NORMANDIE-MUTUALITE FRANCAISE NORMANDIE SERVICE DE SOINS ET D'ACCOMPAGNEMENT MUTUALISTES (SSAM),Écouter Voir / mutualiste,117 Avenue DE LA REPUBLIQUE,76370,76217,Dieppe,Appareillage médical,1,1,0,CENTRE D'AUDITION,True,mutualiste,76217,Dieppe,28 - Normandie,28496.0,30.21,21140.0,7.0,49.91944,1.0851968421052631,0.0,63.52635668552332,6,9.0,13.0,21.0,0.0,10+,3-9,3-9 | mutualiste,3.8
R10100000795018,88526893800077,AUDIOPROXI,AUDIOPROXI,Indépendant / autre,34 Avenue du Général de Gaulle,46200,46309,Souillac,Appareillage médical,1,0,1,AUDIOPROXI,True,indépendant,46309,Souillac,76 - Occitanie,3192.0,33.5,21900.0,3.0,44.91353474074074,1.4585501481481482,0.0,66.5176082176099,2,1.0,2.0,27.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000713922,81373300300012,ALAIN AFFLELOU ACOUSTICIEN,AUDIO MOREL,Alain Afflelou Acousticien,25 Rue LOUIS PASTEUR,29400,29105,Landivisiau,Appareillage médical,2,1,1,ALAIN AFFLELOU ACOUSTICIEN,True,enseigne nationale,29105,Landivisiau,53 - Bretagne,9426.0,20.42,24850.0,6.0,48.51673818181819,-4.063725584415585,0.0,88.84669508627765,4,4.0,21.0,31.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000716422,83791030600021,,CUNAT AUDITION,Indépendant / autre,7 Rue PIERRE THIANT,60350,60647,Trosly-Breuil,Appareillage médical,1,1,0,CUNAT AUDITION,True,indépendant,60647,Trosly-Breuil,32 - Hauts-de-France,2077.0,20.8,26870.0,2.0,49.40239666666667,2.9639875000000004,0.0,95.31393289744226,2,11.0,28.0,47.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000717817,89085420100021,,JJS AUDIO,Indépendant / autre,4 Rue DUMERIL,80000,80021,Amiens,Appareillage médical,1,0,1,JJS AUDIO,True,indépendant,80021,Amiens,32 - Hauts-de-France,136449.0,16.09,21400.0,25.0,49.89457206666666,2.290138066666666,0.0,100.79425361665226,18,25.0,32.0,44.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000709157,79499427702634,CENTRE  D AUDITION MUTUALISTE,VYV3 NORMANDIE-MUTUALITE FRANCAISE NORMANDIE SERVICE DE SOINS ET D'ACCOMPAGNEMENT MUTUALISTES (SSAM),Écouter Voir / mutualiste,9 Parc EN SEINE,76410,76705,Tourville-la-Rivière,Appareillage médical,1,1,0,CENTRE  D AUDITION MUTUALISTE,True,mutualiste,76705,Tourville-la-Rivière,28 - Normandie,2596.0,19.93,26090.0,4.0,49.33509,1.10556765625,0.0,74.93791403265054,4,18.0,62.0,80.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10000004117604,32497467400016,,LABRUNE*MARIE JOSE/,Indépendant / autre,53 RUE DU FAUBOURG BONNEFOY,31500,31555,Toulouse,Appareillage médical,1,0,1,LABRUNE*MARIE JOSE/,True,indépendant,31555,Toulouse,76 - Occitanie,514819.0,13.06,24500.0,66.0,43.604066331658295,1.4282115075376882,0.0,132.0059200450153,49,97.0,144.0,180.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10000004114729,91781929400013,,AUDISION LA VALENTINE,Indépendant / autre,2 PL SACOMAN,13011,13211,Marseille 11e  Arrondissement,Appareillage médical,1,0,1,AUDISION LA VALENTINE,True,indépendant,13055,Marseille,,59883.0,19.48,,10.0,43.28705,5.38647,0.0,,8,141.0,198.0,269.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000721003,91977191500098,,MISSION AUDITION HAUTS DE SEINE (92),Indépendant / autre,5 Rue DE LA COMBE,85490,85020,Benet,Appareillage médical,1,1,0,MISSION AUDITION HAUTS DE SEINE (92),True,indépendant,85020,Benet,52 - Pays de la Loire,4089.0,24.82,26570.0,1.0,46.36422123809524,-0.6190667619047618,0.0,75.1150986939656,1,0.0,25.0,30.0,11.3,10+,0,0 | indépendant,1.0
R10100000697205,48429932600021,KRYS,BURKHARDT EXPANSION,Krys Audition,Avenue DE MERIGNAC,33700,33281,Mérignac,Appareillage médical,1,1,0,KRYS,True,enseigne nationale,33281,,75 - Nouvelle-Aquitaine,78090.0,17.65,27750.0,14.0,44.83215213483146,-0.6661803370786517,0.0,119.41784813814763,11,91.0,140.0,161.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000737215,98305732400029,BLF OPTIQUE & AUDITION,CDQD,Indépendant / autre,102 Rue DE BAGNOLET,75020,75120,Paris 20e  Arrondissement,Appareillage médical,1,1,0,BLF OPTIQUE & AUDITION,True,indépendant,75056,Paris,,185140.0,16.92,,26.0,48.85022,2.36163,0.0,,22,621.0,1063.0,1248.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000705555,51991836100022,ESPACE AUDITION,REVOL-BUISSON,Indépendant / autre,46 Boulevard DIDIER REY,82300,82037,Caussade,Appareillage médical,1,0,1,ESPACE AUDITION,True,indépendant,82037,Caussade,76 - Occitanie,6803.0,27.77,22370.0,4.0,44.16105153846154,1.5445104142011832,0.0,54.09735853868784,3,2.0,5.0,24.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000835041,10017438200018,Krys Audition ,LJ Audio,Krys Audition,3 Rue François Jacob,22190,22187,Plérin,Appareillage médical,2,1,1,Krys Audition ,True,enseigne nationale,22187,Plérin,53 - Bretagne,14425.0,26.98,28670.0,9.0,48.54004242718447,-2.782072621359223,0.0,103.45016235425004,7,19.0,26.0,39.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000845890,97780428500012,,vital audition,Indépendant / autre,9 Square Nungesser,94160,94067,Saint-Mandé,Appareillage médical,1,0,1,vital audition,True,indépendant,94067,Saint-Mandé,11 - Île-de-France,21071.0,19.82,41670.0,9.0,48.842224375,2.419759375,0.0,119.62660923050656,8,568.0,1019.0,1227.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000702778,51058463400057,OPTICAL CENTER,NOLAOPTIC,Optical Center,Rue EUGENE POTTIER,27190,27165,Conches-en-Ouche,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,27165,Conches-en-Ouche,28 - Normandie,4838.0,24.36,22370.0,3.0,48.95680020833333,0.9347304166666666,0.0,59.10664907595824,3,2.0,12.0,27.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000767967,53323381300021,AUDITIV',AUDITION 21,Indépendant / autre,1 Rue BERNARD LAUREAU,21110,21292,Genlis,Appareillage médical,1,0,1,AUDITIV',True,indépendant,21292,Genlis,27 - Bourgogne-Franche-Comté,5093.0,21.6,25590.0,1.0,47.2385386440678,5.222411864406781,0.0,92.68419376637893,1,1.0,45.0,67.0,9.4,10+,1-2,1-2 | indépendant,1.0
R10100000751217,90532541100064,,AA PERPI ACOUSTICIENS,Indépendant / autre,5 Rue DU QUATRE-SEPTEMBRE,66000,66136,Perpignan,Appareillage médical,1,0,1,AA PERPI ACOUSTICIENS,True,indépendant,66136,Perpignan,76 - Occitanie,121616.0,22.42,19110.0,30.0,42.69836662650602,2.8964743373493977,0.0,98.15510326464432,26,50.0,64.0,83.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000701056,50434066200015,OUIE FINE,MONTEREAU AUDITION,Indépendant / autre,78 Rue JEAN JAURES,77130,77305,Montereau-Fault-Yonne,Appareillage médical,2,0,2,OUIE FINE,True,indépendant,77305,Montereau-Fault-Yonne,11 - Île-de-France,22279.0,15.3,18230.0,7.0,48.3879029090909,2.9632518181818184,0.0,49.37141717746359,4,5.0,9.0,35.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000718390,97858935600036,,KDB,Indépendant / autre,61 Rue DE BEZONS,92400,92026,Courbevoie,Appareillage médical,1,1,0,KDB,True,indépendant,92026,Courbevoie,11 - Île-de-France,82902.0,14.86,36140.0,8.0,48.89994870967741,2.258867096774193,0.0,119.65995758080776,8,601.0,978.0,1231.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000708193,80069993600038,,CORRECTION AUDITIVE DURANCE,Indépendant / autre,GAL CARREFOUR VITROLLES,13127,13117,Vitrolles,Appareillage médical,1,0,1,CORRECTION AUDITIVE DURANCE,True,indépendant,13117,,93 - Provence-Alpes-Côte d'Azur,36758.0,18.11,24670.0,12.0,43.45384177083333,5.2633215625,0.0,115.19284206987037,10,26.0,82.0,284.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000703949,50765538900033,,BEAUDONNET OPTIQUE,Indépendant / autre,Allee DE SZENTENDRE,13300,13103,Salon-de-Provence,Appareillage médical,1,1,0,BEAUDONNET OPTIQUE,True,indépendant,13103,Salon-de-Provence,93 - Provence-Alpes-Côte d'Azur,44194.0,20.33,25100.0,15.0,43.64006199999999,5.085593157894737,0.0,86.88507844082464,10,15.0,37.0,110.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000713358,82421064500068,AUDIO 2000 MAISON BRACQ,LES CREATEURS DE CONFORT AUDITIF,Audio 2000,Rue DU PARC MANCEAU,72000,72181,Le Mans,Appareillage médical,2,1,1,AUDIO 2000 MAISON BRACQ,True,enseigne nationale,72181,Le Mans,52 - Pays de la Loire,146249.0,22.04,23610.0,22.0,47.99117880000001,0.1981108,0.0,60.86134045750823,17,26.0,30.0,35.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000713354,82421064500027,,LES CREATEURS DE CONFORT AUDITIF,Indépendant / autre,22 Place THIERS,72130,72138,Fresnay-sur-Sarthe,Appareillage médical,1,1,0,LES CREATEURS DE CONFORT AUDITIF,True,indépendant,72138,Fresnay-sur-Sarthe,52 - Pays de la Loire,2928.0,32.2,23250.0,1.0,48.2822452,0.0217784,0.0,66.60993172448144,1,2.0,10.0,17.0,9.2,10+,1-2,1-2 | indépendant,1.0
R10100000693570,42322891500041,,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),5 Allee PIENCOURT,48000,48095,Mende,Appareillage médical,1,1,0,SONOVA AUDIOLOGICAL CARE FRANCE SAS,True,enseigne nationale,48095,Mende,76 - Occitanie,12464.0,20.69,25380.0,6.0,44.530981699346405,3.483413464052288,0.0,116.87338565614336,3,2.0,5.0,5.0,0.0,3-9,1-2,1-2 | enseigne nationale,1.0
R10100000789173,83089227900027,NOUVELLE ECOUTE,SAS SONE,Indépendant / autre,2 C Chemin des Perruquiers,79500,79174,Melle,Appareillage médical,2,0,2,NOUVELLE ECOUTE,True,indépendant,79174,Melle,75 - Nouvelle-Aquitaine,5752.0,32.42,24260.0,4.0,46.2329075,-0.147076875,0.0,50.291144469930366,3,2.0,3.0,26.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000719290,95285277000017,,AUDITION AL,Indépendant / autre,Centre COMMERCIAL BALARUC LOISIRS,34540,34024,Balaruc-le-Vieux,Appareillage médical,1,0,1,AUDITION AL,True,indépendant,34024,Balaruc-le-Vieux,76 - Occitanie,2737.0,25.35,27840.0,6.0,43.46432,3.696138260869565,0.0,75.06825776940669,5,18.0,36.0,123.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000761941,92082290500054,MELAUDIO,TNG,Indépendant / autre,84 Rue VOLNEY,49000,49007,Angers,Appareillage médical,1,0,1,MELAUDIO,True,indépendant,49007,Angers,52 - Pays de la Loire,159022.0,17.81,23930.0,32.0,47.47656444444444,-0.5614741025641026,0.0,93.47666303825164,31,50.0,56.0,62.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000802409,30889577009269,Audika,SOGECA,Audika,344 Place Aristide Briand,40300,40224,Peyrehorade,Appareillage médical,1,1,0,Audika,True,enseigne nationale,40224,Peyrehorade,75 - Nouvelle-Aquitaine,3700.0,27.58,23920.0,3.0,43.55583750000001,-1.106389,0.0,91.33358581463864,2,2.0,18.0,59.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
