site_id,siret,enseigne,raison_sociale,groupe,adresse,code_postal,code_insee,commune_rpps,secteur,n_praticiens,n_salaries,n_titulaires,nom_site,retail,type,code_insee_geo,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,nb_audioprothesistes_2026,lat,lon,dist_audio_km,apl,n_sites_commune,concurrents_10km,concurrents_20km,concurrents_30km,dist_concurrent_km,bande_concurrence,alternatives_10km,memes_enseigne_10km,alternatives_20km,memes_enseigne_20km,bande_alt10,nb_audio_2022_commune,entrant_commune
R10100000704466,53501866700027,CENTRE DE CORRECTION AUDITIVE,EURL AUDITION RENAUD,Indépendant / autre,39 Rue CAYRADE,12300,12089,Decazeville,Appareillage médical,1,0,1,CENTRE DE CORRECTION AUDITIVE,True,indépendant,12089,Decazeville,76 - Occitanie,5020.0,35.22,21560.0,6.0,44.56761060240964,2.2565390361445785,0.0,77.11029284718106,3,2.0,12.0,13.0,0.0,10+,2,0,9,0,1-2,2.0,False
R10100000704467,53505426600015,C AUDITION,C AUDITION,Indépendant / autre,75 Rue EMILE ZOLA,02100,02691,Saint-Quentin,Appareillage médical,1,0,1,C AUDITION,True,indépendant,02691,Saint-Quentin,32 - Hauts-de-France,52813.0,22.53,20470.0,17.0,49.847362376237626,3.2847607920792075,0.0,86.91262369027962,11,14.0,15.0,31.0,0.0,10+,14,0,15,0,10+,8.0,False
R10100000704472,53512429100019,ACUITIS,SPINOZA,Acuitis,Rue ROBERT SCHUMAN,34430,34270,Saint-Jean-de-Védas,Appareillage médical,1,1,0,ACUITIS,True,enseigne nationale,34270,Saint-Jean-de-Védas,76 - Occitanie,13328.0,20.0,27920.0,8.0,43.56895725490197,3.828743333333333,0.0,106.47077669206904,8,55.0,101.0,134.0,0.0,10+,37,0,66,0,10+,6.0,False
R10100000704495,53851317700013,AUDISOLLA,AUDISOLLA,Indépendant / autre,106 Rue AMELOT,75011,75111,Paris 11e  Arrondissement,Appareillage médical,2,0,2,AUDISOLLA,True,indépendant,75056,Paris,,138170.0,16.37,,28.0,48.85022,2.36163,0.0,,20,621.0,1063.0,1248.0,0.0,10+,414,0,671,0,10+,,False
R10100000704529,53889718200019,MY OPTICAL,MY OPTICAL,Indépendant / autre,23 Avenue VICTOR HUGO,94600,94022,Choisy-le-Roi,Appareillage médical,1,1,0,MY OPTICAL,True,indépendant,94022,Choisy-le-Roi,11 - Île-de-France,45946.0,12.81,23350.0,6.0,48.7632128125,2.421938125,0.0,112.0893064570987,4,188.0,910.0,1196.0,0.0,10+,119,0,564,0,10+,3.0,False
R10100000704586,56080265400072,,VALES AUDITION,Indépendant / autre,4 Rue DU REMPART SAINT ETIENNE,31000,31555,Toulouse,Appareillage médical,2,1,1,VALES AUDITION,True,indépendant,31555,Toulouse,76 - Occitanie,514819.0,13.06,24500.0,66.0,43.604066331658295,1.4282115075376882,0.0,132.0059200450153,49,97.0,144.0,180.0,0.0,10+,65,0,99,0,10+,35.0,False
R10100000704587,56080265400080,,VALES AUDITION,Indépendant / autre,6 Place DE L'EUROPE,31270,31157,Cugnaux,Appareillage médical,1,0,1,VALES AUDITION,True,indépendant,31157,Cugnaux,76 - Occitanie,20662.0,17.08,26300.0,4.0,43.54411326530612,1.3469179591836733,0.0,133.572566534074,4,82.0,150.0,174.0,0.0,10+,59,0,102,0,10+,2.0,False
R10100000704603,51930244200016,AUDITION SAINT LOUP - ASL,AUDITION SAINT LOUP - ASL,Indépendant / autre,84 Boulevard DE SAINT LOUP,13010,13210,Marseille 10e  Arrondissement,Appareillage médical,2,1,1,AUDITION SAINT LOUP - ASL,True,indépendant,13055,Marseille,,60317.0,18.02,,12.0,43.28705,5.38647,0.0,,10,141.0,198.0,269.0,0.0,10+,103,0,131,0,10+,,False
R10100000704617,51941075700024,AUDITION MARIE SIRVEN,AUDITION MARIE SIRVEN,Indépendant / autre,VC ARCADE COLONEL DE COURSON,13127,13117,Vitrolles,Appareillage médical,1,0,1,AUDITION MARIE SIRVEN,True,indépendant,13117,,93 - Provence-Alpes-Côte d'Azur,36758.0,18.11,24670.0,12.0,43.45384177083333,5.2633215625,0.0,115.19284206987037,10,26.0,82.0,284.0,0.0,10+,19,0,47,0,10+,,False
R10100000704618,51941075700032,AUDITION MARIE SIRVEN,AUDITION MARIE SIRVEN,Indépendant / autre,5 Avenue DE LA LIBERATION,13130,13014,Berre-l'Étang,Appareillage médical,1,0,1,AUDITION MARIE SIRVEN,True,indépendant,13014,Berre-l'Étang,93 - Provence-Alpes-Côte d'Azur,13832.0,18.83,22620.0,2.0,43.49932714285713,5.159515714285713,0.0,112.9999752681919,2,16.0,94.0,267.0,0.0,10+,15,0,57,0,10+,0.0,True
R10100000704619,51941075700040,AUDITION CONSEIL,AUDITION MARIE SIRVEN,Audition Conseil,39 Avenue JULES ANDRAUD,13880,13112,Velaux,Appareillage médical,1,0,1,AUDITION CONSEIL,True,enseigne nationale,13112,Velaux,93 - Provence-Alpes-Côte d'Azur,8941.0,23.47,32600.0,3.0,43.52824422535212,5.249084225352113,0.0,110.90411210875772,3,18.0,78.0,277.0,0.0,10+,18,1,48,9,10+,2.0,False
R10100000704627,51946055400024,ACOUSTIQUE SURDITE WERNERT,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,24 Boulevard FRANCOIS DELAY,42400,42207,Saint-Chamond,Appareillage médical,1,1,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42207,Saint-Chamond,84 - Auvergne-Rhône-Alpes,35646.0,23.38,22710.0,5.0,45.46781416666667,4.500092803030303,0.0,71.72477523237012,4,7.0,49.0,82.0,0.0,10+,5,0,35,0,3-9,5.0,False
R10100000704628,51946055400032,ACOUSTIQUE SURDITE WERNERT,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,15 Place JEAN GAPIAND,42170,42279,Saint-Just-Saint-Rambert,Appareillage médical,1,1,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42279,Saint-Just-Saint-Rambert,84 - Auvergne-Rhône-Alpes,15764.0,23.98,29650.0,3.0,45.48505931372549,4.245883529411765,0.0,90.965307887918,2,10.0,61.0,73.0,0.0,10+,10,0,42,0,10+,1.0,False
R10100000704631,51946055400065,ACOUSTIQUE SURDITE WERNERT,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,12 Rue DE LA REPUBLIQUE,42350,42305,La Talaudière,Appareillage médical,1,1,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42305,La Talaudière,84 - Auvergne-Rhône-Alpes,7133.0,28.75,27170.0,3.0,45.47769395833334,4.423648333333333,0.0,78.70504750035461,2,31.0,53.0,71.0,0.0,10+,23,0,38,0,10+,2.0,False
R10100000704633,51946055400099,,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,2 Place DE L'ABBE BLARD,42340,42323,Veauche,Appareillage médical,1,1,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42323,Veauche,84 - Auvergne-Rhône-Alpes,8975.0,26.32,28210.0,3.0,45.561484,4.291216444444444,0.0,93.35609132720931,2,14.0,59.0,72.0,0.0,10+,13,0,39,0,10+,2.0,False
R10100000704634,51946055400107,ACOUSTIQUE SURDITE WERNERT,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,9 Rue LAFONT,42140,42059,Chazelles-sur-Lyon,Appareillage médical,1,1,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42059,Chazelles-sur-Lyon,84 - Auvergne-Rhône-Alpes,5543.0,25.13,24660.0,2.0,45.62671357142857,4.373080714285715,0.0,72.20985111404096,2,6.0,27.0,85.0,0.0,10+,6,0,22,0,3-9,1.0,False
R10100000704635,51946055400115,,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,6 Place MASSENET,42270,42275,Saint-Priest-en-Jarez,Appareillage médical,2,2,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42275,Saint-Priest-en-Jarez,84 - Auvergne-Rhône-Alpes,6471.0,25.05,28210.0,5.0,45.475423142857146,4.373694,0.0,86.77586019978058,2,31.0,55.0,72.0,0.0,10+,23,0,40,0,10+,1.0,False
R10100000704636,51946055400123,,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,17 Avenue DE LA LIBERATION,42600,42147,Montbrison,Appareillage médical,3,3,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42147,Montbrison,84 - Auvergne-Rhône-Alpes,16123.0,24.51,25330.0,11.0,45.59996911392405,4.0651401265822775,0.0,72.50034250021574,7,6.0,25.0,36.0,0.0,10+,6,0,17,0,3-9,5.0,False
R10100000704637,51946055400131,,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,8 Place BELLEVUE,42100,42218,Saint-Étienne,Appareillage médical,2,2,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42218,Saint-Étienne,84 - Auvergne-Rhône-Alpes,173136.0,20.74,20880.0,30.0,45.4290596511628,4.3731258139534885,0.0,75.20305613893127,22,33.0,50.0,64.0,0.0,10+,23,0,36,0,10+,19.0,False
R10100000704638,51946055400149,,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,7 Avenue DE LA LIBERATION,42000,42218,Saint-Étienne,Appareillage médical,4,4,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42218,Saint-Étienne,84 - Auvergne-Rhône-Alpes,173136.0,20.74,20880.0,30.0,45.4290596511628,4.3731258139534885,0.0,75.20305613893127,22,33.0,50.0,64.0,0.0,10+,23,0,36,0,10+,19.0,False
R10100000704639,51946055400156,ACOUSTIQUE SURDITE WERNERT,ACOUSTIQUE SURDITE WERNERT,Indépendant / autre,63 Rue JEAN JAURES,42700,42095,Firminy,Appareillage médical,1,1,0,ACOUSTIQUE SURDITE WERNERT,True,indépendant,42095,Firminy,84 - Auvergne-Rhône-Alpes,17060.0,27.1,21080.0,6.0,45.37857563380282,4.29141985915493,0.0,79.52190786925694,5,30.0,50.0,64.0,0.0,10+,22,0,35,0,10+,5.0,False
R10100000704653,51355353700012,ENTENDRE,CENTRE AUDITIF RIDOUX AMIENS SUD,Entendre,82 Boulevard DE DURY,80000,80021,Amiens,Appareillage médical,1,1,0,ENTENDRE,True,enseigne nationale,80021,Amiens,32 - Hauts-de-France,136449.0,16.09,21400.0,25.0,49.89457206666666,2.290138066666666,0.0,100.79425361665226,18,25.0,32.0,44.0,0.0,10+,23,1,27,3,10+,12.0,False
R10100000704669,51363791800063,COSTCO WHOLESALE,COSTCO FRANCE,Indépendant / autre,3 Avenue DE BREHAT,91140,91661,Villebon-sur-Yvette,Appareillage médical,2,2,0,COSTCO WHOLESALE,True,indépendant,91661,Villebon-sur-Yvette,11 - Île-de-France,10291.0,19.84,33110.0,6.0,48.69567666666668,2.2370272916666667,0.0,88.42809380160617,4,64.0,668.0,1069.0,0.0,10+,45,0,410,0,10+,1.0,False
R10100000704670,51363791800097,,COSTCO FRANCE,Indépendant / autre,35 Rue DE PARIS,77340,77373,Pontault-Combault,Appareillage médical,2,1,1,COSTCO FRANCE,True,indépendant,77373,Pontault-Combault,11 - Île-de-France,39096.0,14.38,27700.0,9.0,48.7858504347826,2.612794927536232,0.0,87.07898138967036,6,69.0,681.0,1020.0,0.0,10+,51,0,433,0,10+,4.0,False
R10100000704683,51374912700017,OPTICAL CENTER,YOPTIC,Optical Center,14 Avenue MERCURIA,51470,51506,Saint-Memmie,Appareillage médical,1,0,1,OPTICAL CENTER,True,enseigne nationale,51506,Saint-Memmie,44 - Grand Est,5441.0,23.61,23360.0,1.0,48.95177942857142,4.42032,0.0,49.93487126939684,1,5.0,5.0,10.0,3.6,10+,5,0,5,0,3-9,1.0,False
R10100000704684,51374912700025,OPTICAL CENTER,YOPTIC,Optical Center,5 Avenue PIERRE BEREGOVOY,52100,52448,Saint-Dizier,Appareillage médical,1,0,1,OPTICAL CENTER,True,enseigne nationale,52448,Saint-Dizier,44 - Grand Est,22858.0,23.06,20820.0,6.0,48.634497923076914,4.946584923076923,0.0,52.8062337153658,4,3.0,3.0,15.0,0.0,10+,3,0,3,0,3-9,4.0,False
R10100000704685,51374912700041,OPTICAL CENTER,YOPTIC,Optical Center,77 Rue ERNEST BRADFER,55000,55029,Bar-le-Duc,Appareillage médical,2,1,1,OPTICAL CENTER,True,enseigne nationale,55029,Bar-le-Duc,44 - Grand Est,14607.0,26.21,23480.0,7.0,48.7631489380531,5.164448230088496,0.0,59.43222661594748,6,5.0,5.0,11.0,0.0,10+,4,0,4,0,3-9,3.0,False
R10100000704687,51375004200030,,CLERMONT DISTRIBUTION,Indépendant / autre,39 Avenue DES ETATS-UNIS,63000,63113,Clermont-Ferrand,Appareillage médical,1,1,0,CLERMONT DISTRIBUTION,True,indépendant,63113,Clermont-Ferrand,84 - Auvergne-Rhône-Alpes,146351.0,16.53,22640.0,22.0,45.78348836734694,3.1122167346938774,0.0,90.04960707847833,13,35.0,46.0,56.0,0.0,10+,21,0,27,0,10+,17.0,False
R10100000704688,51375004200048,,CLERMONT DISTRIBUTION,Indépendant / autre,3 Avenue DU MARECHAL JOFFRE,63800,63124,Cournon-d'Auvergne,Appareillage médical,2,2,0,CLERMONT DISTRIBUTION,True,indépendant,63124,Cournon-d'Auvergne,84 - Auvergne-Rhône-Alpes,19951.0,25.91,26840.0,11.0,45.745090869565225,3.1936437681159418,0.0,96.42449688012822,8,29.0,47.0,59.0,0.0,10+,19,0,28,0,10+,5.0,False
R10100000704691,51375004200071,,CLERMONT DISTRIBUTION,Indépendant / autre,Route DEPARTEMENTALE 766,63370,63193,Lempdes,Appareillage médical,1,1,0,CLERMONT DISTRIBUTION,True,indépendant,63193,Lempdes,84 - Auvergne-Rhône-Alpes,8709.0,24.12,26680.0,2.0,45.77084906976744,3.193879767441861,0.0,96.83181348595949,2,30.0,47.0,59.0,0.0,10+,19,0,28,0,10+,1.0,False
R10100000704692,51375004200089,,CLERMONT DISTRIBUTION,Indépendant / autre,60 Cours NATIONAL,17100,17415,Saintes,Appareillage médical,1,1,0,CLERMONT DISTRIBUTION,True,indépendant,17415,Saintes,75 - Nouvelle-Aquitaine,25363.0,30.93,24560.0,11.0,45.74219645390071,-0.6558728368794327,0.0,59.08765151781858,10,10.0,10.0,27.0,0.0,10+,10,0,10,0,10+,7.0,False
R10100000704693,51375004200097,,CLERMONT DISTRIBUTION,Indépendant / autre,10 B Avenue DU MONT-DORE,63110,63032,Beaumont,Appareillage médical,1,1,0,CLERMONT DISTRIBUTION,True,indépendant,63032,,84 - Auvergne-Rhône-Alpes,10728.0,24.46,28890.0,1.0,45.74936842105264,3.0884278947368418,0.0,90.91573812157144,1,34.0,46.0,57.0,2.3,10+,22,0,27,0,10+,,False
R10100000704696,51375004200121,,CLERMONT DISTRIBUTION,Indépendant / autre,4 Rue PIERRE ET MARIE CURIE,17100,17415,Saintes,Appareillage médical,2,2,0,CLERMONT DISTRIBUTION,True,indépendant,17415,Saintes,75 - Nouvelle-Aquitaine,25363.0,30.93,24560.0,11.0,45.74219645390071,-0.6558728368794327,0.0,59.08765151781858,10,10.0,10.0,27.0,0.0,10+,10,0,10,0,10+,7.0,False
R10100000704697,51375004200147,,CLERMONT DISTRIBUTION,Indépendant / autre,96 Avenue DE CHAZEUIL,03150,03298,Varennes-sur-Allier,Appareillage médical,2,2,0,CLERMONT DISTRIBUTION,True,indépendant,03298,Varennes-sur-Allier,84 - Auvergne-Rhône-Alpes,3549.0,29.27,23360.0,2.0,46.31299770270271,3.4028674324324326,0.0,45.16212277449662,1,1.0,1.0,22.0,7.9,10+,1,0,1,0,1-2,1.0,False
R10100000704698,51375004200154,,CLERMONT DISTRIBUTION,Indépendant / autre,7 Boulevard GENERAL DE GAULLE,03300,03095,Cusset,Appareillage médical,1,0,1,CLERMONT DISTRIBUTION,True,indépendant,03095,Cusset,84 - Auvergne-Rhône-Alpes,13316.0,27.36,23560.0,2.0,46.13371265151515,3.4837431060606066,0.0,57.75038499814273,2,11.0,11.0,16.0,0.0,10+,11,0,11,0,10+,1.0,False
R10100000704699,51375004200162,,CLERMONT DISTRIBUTION,Indépendant / autre,2 Place BERNARD ROUMEGOUX,33170,33192,Gradignan,Appareillage médical,1,1,0,CLERMONT DISTRIBUTION,True,indépendant,33192,Gradignan,75 - Nouvelle-Aquitaine,26952.0,22.36,29230.0,9.0,44.767890892857146,-0.6160742857142857,0.0,105.6718065071958,6,47.0,133.0,159.0,0.0,10+,33,0,79,0,10+,7.0,False
R10100000704736,51426667500768,ALAIN AFFELOU,L'OPTICIEN AFFLELOU,Alain Afflelou Acousticien,Avenue CHARLES DE GAULLE,78150,78158,Le Chesnay-Rocquencourt,Appareillage médical,1,1,0,ALAIN AFFELOU,True,enseigne nationale,78158,,11 - Île-de-France,30689.0,25.26,37990.0,7.0,48.82843476190475,2.129508095238096,0.0,106.25301565535456,5,135.0,793.0,1173.0,0.0,10+,89,6,507,16,10+,,False
R10100000704738,51426667500784,ALAIN AFFLELOU,L'OPTICIEN AFFLELOU,Alain Afflelou Acousticien,CTRE COMMERCIAL REGIONAL EVRY 2,91000,91228,Évry-Courcouronnes,Appareillage médical,1,1,0,ALAIN AFFLELOU,True,enseigne nationale,91228,,11 - Île-de-France,66919.0,11.89,21020.0,4.0,48.62793857142858,2.4380974285714285,0.0,71.94589620375103,4,56.0,230.0,823.0,0.0,10+,35,0,143,2,10+,,False
R10100000704740,51426667500818,ALAIN AFFLELOU,L'OPTICIEN AFFLELOU,Alain Afflelou Acousticien,104 Avenue DES CHAMPS ELYSEES,75008,75108,Paris 8e  Arrondissement,Appareillage médical,2,2,0,ALAIN AFFLELOU,True,enseigne nationale,75056,Paris,,35317.0,17.25,,38.0,48.85022,2.36163,0.0,,17,621.0,1063.0,1248.0,0.0,10+,415,9,672,18,10+,,False
R10100000704749,51426667500982,ALAIN AFFLELOU,L'OPTICIEN AFFLELOU,Alain Afflelou Acousticien,LA DEFENSE,92800,92062,Puteaux,Appareillage médical,2,2,0,ALAIN AFFLELOU,True,enseigne nationale,92062,Puteaux,11 - Île-de-France,44002.0,14.31,35160.0,9.0,48.884018,2.2372804000000004,0.0,120.42159982004269,7,582.0,993.0,1235.0,0.0,10+,385,12,645,17,10+,6.0,False
R10100000704757,52284318400030,,MICA OPTIC,Indépendant / autre,Rue DES INDES,95100,95018,Argenteuil,Appareillage médical,1,0,1,MICA OPTIC,True,indépendant,95018,Argenteuil,11 - Île-de-France,106130.0,13.29,21300.0,14.0,48.95318551724138,2.243426379310345,0.0,112.5806187973208,12,209.0,911.0,1181.0,0.0,10+,161,0,600,0,10+,6.0,False
R10100000704779,51756183300016,,CLM,Indépendant / autre,5 Place VICTOR HUGO,02000,02408,Laon,Appareillage médical,1,0,1,CLM,True,indépendant,02408,Laon,32 - Hauts-de-France,24220.0,20.36,19870.0,7.0,49.57553050847458,3.617261694915254,0.0,49.62470838844288,5,4.0,5.0,13.0,0.0,10+,4,0,5,0,3-9,5.0,False
R10100000704783,51757946200022,AUDIOSOLUTION SURY LE COMTAL,AUDITION DECELLE,Indépendant / autre,,42450,42304,Sury-le-Comtal,Appareillage médical,2,1,1,AUDIOSOLUTION SURY LE COMTAL,True,indépendant,42304,Sury-le-Comtal,84 - Auvergne-Rhône-Alpes,6621.0,17.44,24260.0,2.0,45.54067623529412,4.179461529411765,0.0,84.86346708808067,1,8.0,48.0,72.0,7.5,10+,8,0,36,0,3-9,1.0,False
R10100000704797,51773301000022,,AUDIOZEN,Indépendant / autre,1210 Avenue DE TOULOUSE,82000,82121,Montauban,Appareillage médical,1,0,1,AUDIOZEN,True,indépendant,82121,Montauban,76 - Occitanie,62945.0,22.31,24600.0,23.0,44.02219205405406,1.3660573513513514,0.0,105.95909617033826,16,16.0,24.0,44.0,0.0,10+,13,0,18,0,10+,8.0,False
R10100000704798,51773301000030,,AUDIOZEN,Indépendant / autre,134 Avenue JEAN RIEUX,31500,31555,Toulouse,Appareillage médical,1,0,1,AUDIOZEN,True,indépendant,31555,Toulouse,76 - Occitanie,514819.0,13.06,24500.0,66.0,43.604066331658295,1.4282115075376882,0.0,132.0059200450153,49,97.0,144.0,180.0,0.0,10+,65,0,99,0,10+,35.0,False
R10100000704799,51773301000048,,AUDIOZEN,Indépendant / autre,10 Place DE LA LIBERTE,31470,31499,Saint-Lys,Appareillage médical,1,0,1,AUDIOZEN,True,indépendant,31499,Saint-Lys,76 - Occitanie,9892.0,17.49,27240.0,2.0,43.50897369230769,1.200417230769231,0.0,92.61284128059484,2,12.0,59.0,169.0,0.0,10+,12,0,45,0,10+,2.0,False
R10100000704800,51773301000055,,AUDIOZEN,Indépendant / autre,35 Avenue DE LA MARQUEILLE,31650,31506,Saint-Orens-de-Gameville,Appareillage médical,1,0,1,AUDIOZEN,True,indépendant,31506,Saint-Orens-de-Gameville,76 - Occitanie,14646.0,25.2,28860.0,9.0,43.55619440677966,1.5383013559322032,0.0,109.66246861606692,6,22.0,124.0,176.0,0.0,10+,18,0,86,0,10+,4.0,False
R10100000704813,51778087000021,,ACUITIS FRANCE,Acuitis,117 Rue DE RENNES,75006,75106,Paris 6e  Arrondissement,Appareillage médical,1,1,0,ACUITIS FRANCE,True,enseigne nationale,75056,Paris,,40389.0,24.99,,12.0,48.85022,2.36163,0.0,,9,621.0,1063.0,1248.0,0.0,10+,415,8,672,9,10+,,False
R10100000704814,51778087000039,,ACUITIS FRANCE,Acuitis,82 Rue SAINT-LAZARE,75009,75109,Paris 9e  Arrondissement,Appareillage médical,1,1,0,ACUITIS FRANCE,True,enseigne nationale,75056,Paris,,57271.0,13.6,,18.0,48.85022,2.36163,0.0,,16,621.0,1063.0,1248.0,0.0,10+,415,8,672,9,10+,,False
R10100000704815,51778087000047,,ACUITIS FRANCE,Acuitis,1 Place DES TERNES,75017,75117,Paris 17e  Arrondissement,Appareillage médical,3,3,0,ACUITIS FRANCE,True,enseigne nationale,75056,Paris,,159212.0,15.85,,40.0,48.85022,2.36163,0.0,,31,621.0,1063.0,1248.0,0.0,10+,415,8,672,9,10+,,False
R10100000704816,51778087000054,,ACUITIS FRANCE,Acuitis,30 Avenue D'ITALIE,75013,75113,Paris 13e  Arrondissement,Appareillage médical,2,2,0,ACUITIS FRANCE,True,enseigne nationale,75056,Paris,,181271.0,18.72,,32.0,48.85022,2.36163,0.0,,24,621.0,1063.0,1248.0,0.0,10+,415,8,672,9,10+,,False
R10100000704818,52831763900011,OPTICAL CENTER,TWENTY ONE,Optical Center,69 Rue DU GENERAL LECLERC,88190,88209,Golbey,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,88209,Golbey,44 - Grand Est,8832.0,22.33,23060.0,3.0,48.19823955555555,6.42431688888889,0.0,77.84654026480439,3,11.0,12.0,25.0,0.0,10+,11,1,12,1,10+,2.0,False
R10100000704819,52831763900029,OPTICAL CENTER,TWENTY ONE,Optical Center,Zone d amenagement concerte DES TERRES SAINT-JEAN,88000,88160,Épinal,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,88160,Épinal,44 - Grand Est,32251.0,21.37,22490.0,13.0,48.16382892857144,6.476327071428571,0.0,89.5491111723387,7,9.0,22.0,26.0,0.0,10+,9,1,18,2,3-9,8.0,False
R10100000704824,52833634000039,OPTICAL CENTER,DESMONS NORD,Optical Center,Rue JEAN JOSEPH ETIENNE LENOIR,62700,62178,Bruay-la-Buissière,Appareillage médical,1,0,1,OPTICAL CENTER,True,enseigne nationale,62178,Bruay-la-Buissière,32 - Hauts-de-France,21424.0,18.26,19260.0,4.0,50.49244625,2.5561653125,0.0,59.7015921387877,4,21.0,44.0,100.0,0.0,10+,18,2,33,3,10+,3.0,False
R10100000704825,52833634000047,OPTICAL CENTER,DESMONS NORD,Optical Center,Avenue DU LAC,62290,62617,Noeux-les-Mines,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,62617,Nœux-les-Mines,32 - Hauts-de-France,11590.0,24.31,20690.0,2.0,50.4763616,2.6622288,0.0,67.33594331230763,2,24.0,56.0,125.0,0.0,10+,18,3,41,4,10+,0.0,True
R10100000704826,52833634000054,OPTICAL CENTER,DESMONS NORD,Optical Center,LIEU-DIT LE PRIEURE DE ST PRY,62232,62350,Fouquières-lès-Béthune,Appareillage médical,1,0,1,OPTICAL CENTER,True,enseigne nationale,62350,Fouquières-lès-Béthune,32 - Hauts-de-France,1108.0,27.41,28510.0,1.0,50.51211391304348,2.610843043478261,0.0,62.362132295002176,1,19.0,51.0,111.0,3.0,10+,16,2,39,4,10+,1.0,False
R10100000704834,52837480400011,,HM VISION,Indépendant / autre,10 Rue MOUTON-DUVERNET,75014,75114,Paris 14e  Arrondissement,Appareillage médical,1,1,0,HM VISION,True,indépendant,75056,Paris,,136455.0,18.7,,35.0,48.85022,2.36163,0.0,,18,621.0,1063.0,1248.0,0.0,10+,414,0,671,0,10+,,False
R10100000704863,52859588700019,,LOIRET AUDITION,Indépendant / autre,40 Avenue DE GIEN,45430,45089,Chécy,Appareillage médical,1,0,1,LOIRET AUDITION,True,indépendant,45089,Chécy,24 - Centre-Val de Loire,9083.0,22.4,28870.0,5.0,47.901691666666665,2.0232176190476188,0.0,79.28920979622926,4,20.0,41.0,49.0,0.0,10+,19,0,29,0,10+,2.0,False
R10100000704901,52126164400012,ENTENDRE,S.B.A.,Entendre,22 Rue DE LA REPUBLIQUE,25000,25056,Besançon,Appareillage médical,3,2,1,ENTENDRE,True,enseigne nationale,25056,Besançon,27 - Bourgogne-Franche-Comté,118489.0,18.29,23240.0,21.0,47.25958247933884,6.02106347107438,0.0,82.28887385649854,17,20.0,23.0,30.0,0.0,10+,13,0,15,0,10+,6.0,False
R10100000704902,52126164400020,,S.B.A.,Indépendant / autre,1 GRANDE RUE,25660,25532,Saône,Appareillage médical,2,1,1,S.B.A.,True,indépendant,25532,Saône,27 - Bourgogne-Franche-Comté,3195.0,23.09,28840.0,2.0,47.21623553571429,6.112144285714286,0.0,83.26535975375675,1,18.0,25.0,30.0,7.3,10+,12,0,16,0,10+,1.0,False
